dish_id,fat_g,umami_score,sodium_mg,sugar_g,spice_count,protein_g,calorie_kcal,total_g,H_chem,H_chem_scaled
potjiekos,62.525999999999996,1.763668430335097,1996.2,7.0602,2,56.268,973.02,567.0,0.4171572758824458,3.95355285712765
schweinshaxe,70.64,2.5641025641025643,3957.0,4.284,2,140.33,1333.8999999999999,780.0,0.9830493338162146,5.133064375819959
crispy_pata,106.171,3.515037593984962,3705.7,1.19295,2,111.958,1458.67,532.0,1.3100324647348847,5.814608433435602
chee_cheong_fun,20.619,2.600896860986547,1160.3,12.967800000000002,2,24.483999999999998,637.5500000000001,223.0,0.1557655092097843,3.4087235113907965
msabbaha,57.806,0.0,1971.3,21.168450000000004,2,52.254000000000005,1226.15,318.0,0.17297326283143882,3.444590322601525
porotos_con_riendas,37.1,1.1162790697674418,43.0,27.165000000000003,1,69.8,1337.5,430.0,-0.2881089190393406,2.483538233328311
akok,57.9,0.6521739130434783,46.0,68.67,0,27.0,1199.2,460.0,-0.1198984664663292,2.834146027858509
mercimek_kftesi,17.214,0.72,1275.7,15.8913,1,31.696000000000005,702.8000000000001,250.0,-0.3160169786889354,2.4253683449908756
chhena_matar_tarkari,70.23499999999999,4.186046511627907,2091.7,3.28215,4,40.813,870.5899999999999,430.0,1.2160976529203618,5.61881633671317
tuna_bun,20.983,0.0,819.1,4.8538499999999996,1,24.873999999999995,421.76,192.0,-0.5805072220913003,1.8740807199022504
sayur_asem,16.05,0.0,1195.3,11.759500000000001,2,13.73,342.06,316.0,-0.32206467051085197,2.4127628983064007
guernsey_bean_jar,79.29,2.48,2002.0,21.0315,2,126.22999999999998,1780.3999999999999,625.0,0.7460319845424183,4.639039606115414
grey_peas,22.400000000000002,1.1904761904761905,1346.0,14.9025,0,51.3,802.0,252.0,-0.3626524728437607,2.32816411361083
karint,15.55,0.0,10.0,30.29475,0,5.5,448.9,100.0,-0.7769879313037336,1.4645480953181764
efo_riro,53.47899999999999,2.8449502133712663,2009.8,4.4860500000000005,2,61.342,830.03,703.0,0.5284054026479399,4.185431790774391
baghali_ghatogh,30.506,1.973684210526316,1954.7,1.6251,2,14.295,365.72,152.0,0.19664770133152004,3.493935904533488
creamed_eggs_on_toast,28.123000000000005,1.8506493506493507,1189.1,6.6216,1,23.199,521.66,308.0,-0.12944869416899157,2.814240105123783
stromboli,31.015,2.2333333333333334,2359.5,13.416749999999999,1,28.62,751.15,300.0,0.23590462671961157,3.57576068902113
deep_fried_egg,19.9665,2.2556390977443606,394.55,0.10042500000000001,1,6.352,205.355,66.5,-0.31711764282148075,2.423074186583194
kuzhambu,26.735,2.571428571428571,1974.5,2.63865,5,38.793,460.3499999999999,350.0,0.792597019631373,4.736096976837804
frijoles_negros,16.821,1.9120458891013383,1995.8,21.4812,2,73.574,1011.2,523.0,0.23726457405510243,3.5785952818105806
zucchini_slice,62.67300000000001,2.1388367729831144,1955.1,7.684349999999999,1,62.744,1024.51,533.0,0.3093260985610161,3.7287960082876457
konro,31.375000000000004,2.6458333333333335,1755.0,9.432,4,61.045,802.05,480.0,0.6684952971920665,4.4774267780702335
francesinha,73.43,4.0606060606060606,1389.0,8.93475,0,74.87500000000001,1204.15,495.0,0.43602378996103275,3.992877089304572
schnitz_un_knepp,46.216,1.9600000000000002,1302.2,21.13995,1,70.093,1031.27,500.0,0.12921472729002845,3.353382651476652
senate_bean_soup,15.616000000000001,1.095890410958904,1200.2,16.0152,2,61.358,808.92,365.0,-0.10720881844897863,2.8605955703017565
bunny_chow,43.45,1.2000000000000002,1353.0,23.4585,1,60.24000000000001,1151.5,750.0,0.006223914017310787,3.0970279652522272
deepfried_peanuts,99.30000000000001,0.0,15.0,2.415,0,25.8,1009.0,150.0,-0.4095932635618736,2.2303235403560993
matapa,47.8,0.0,47.0,12.318000000000001,1,11.13,564.3,470.0,-0.5079760664970969,2.025260317297201
pirozhki,46.71600000000001,1.408695652173913,1398.2,33.94669999999999,1,52.518,1381.52,575.0,0.14319965076513463,3.3825319885200944
chili_con_carne,34.209999999999994,3.467153284671533,1218.5,14.057249999999998,3,80.52999999999999,1006.25,548.0,0.5825067994273644,4.2981975025104315
bean_salad,13.7,0.0,792.0,10.068249999999999,0,12.979999999999999,344.85,132.0,-0.7682175909649248,1.4828284675330616
bob_chorba,1.3000000000000003,1.9047619047619047,31.5,11.571750000000002,1,23.65,404.75,315.0,-0.49654340045993595,2.049089881771795
dalcha,33.135,2.4096385542168672,1989.3,12.46485,5,65.21699999999998,882.4100000000001,498.0,0.8761399716144052,4.910228903214968
paksiw_na_baboy,21.246000000000002,2.5816023738872405,1746.7,18.9222,2,44.18799999999999,507.2699999999999,337.0,0.31428772784448544,3.7391377312528014
pie_floater,81.21600000000001,2.218370883882149,2233.2,19.087200000000003,1,96.838,1639.42,577.0,0.5780205591759361,4.288846651976319
egg_butter,50.466,2.5477707006369426,2250.2,0.3042,1,13.258000000000001,506.52,157.0,0.308444131097941,3.726957688121769
divinity,37.475,0.20689655172413793,43.5,165.4465,1,16.185,1275.45,435.0,0.4876136514443995,4.100407907265784
custard_pie,66.305,1.5270018621973929,1183.5,55.38549999999999,1,31.745,1328.05,537.0,0.394017394231713,3.9053214734820245
zabaione,5.9399999999999995,2.0,9.0,24.063,0,7.56,201.89999999999998,90.0,-0.5392452973058298,1.9600846050700014
ciceri_e_tria,40.876,0.0,1977.2,26.495700000000006,2,45.95799999999999,1226.92,377.0,0.09801754411441059,3.288357111021547
vetkoek,49.169999999999995,1.799163179916318,1509.5,36.238499999999995,1,47.69,1360.05,478.0,0.26419710705554456,3.6347318408172105
egg_bhurji,26.329,2.7049180327868854,800.2,2.2558499999999997,4,15.467,349.03,244.0,0.4054479788761077,3.9291466996261755
chipolata,28.099,3.8461538461538463,1960.3,0.28755,1,54.912,491.53,208.0,0.3251762682840974,3.7618331529153064
bubur_kacang_hijau,55.05,1.3245033112582782,806.0,51.370000000000005,0,39.8,984.5,302.0,0.012937615156964566,3.111021601876486
ksekrainer,65.72000000000001,2.9333333333333336,508.5,5.606999999999999,0,64.295,1007.0,375.0,-0.007540741890865355,3.0683377407351866
vienna_sausage,21.791,4.1875,1179.7,0.43995,2,40.568000000000005,381.07,160.0,0.35560855823093185,3.8252643957278294
saveloy,36.590999999999994,2.6666666666666665,1186.2,6.162449999999999,2,46.477999999999994,690.07,225.0,0.23212687127156545,3.567886561785553
haminados,15.038,1.5306122448979593,785.6,0.8150999999999999,2,7.054000000000001,181.86,98.0,-0.22174254741033544,2.6218683241870666
tokneneng,20.383000000000003,1.3888888888888888,786.6,4.72635,1,10.404,352.21,108.0,-0.35340747772217374,2.3474338278315625
menemen,25.466000000000005,3.2432432432432434,1200.7,2.3366999999999996,1,15.208000000000002,340.62,370.0,0.06559798841023409,3.220783730466277
pan_de_jamn,27.2,0.6944444444444444,1340.0,30.946249999999996,0,26.525000000000002,1017.45,288.0,-0.3094628572834113,2.4390293631733013
lukanka,43.568,4.088050314465408,3135.0,0.6680999999999999,3,81.58799999999998,756.48,318.0,1.0455910013003271,5.263422482390822
poached_egg,4.9830000000000005,2.8846153846153846,393.1,0.14835,1,6.404000000000001,74.01,52.0,-0.3081727177710094,2.441718452716551
huevos_motuleos,28.32,1.9285714285714284,558.0,12.027,0,44.900000000000006,760.6000000000001,280.0,-0.3742475328026388,2.303996064970314
egg_salad,32.933,1.477832512315271,973.1,0.78285,1,13.914000000000001,369.90999999999997,203.0,-0.2442334431546485,2.5749896479020746
huevos_rancheros,37.565,2.2285714285714286,329.0,6.734249999999999,2,21.055,594.9499999999999,350.0,-0.004820336328781849,3.0740079911849074
eggs_kejriwal,41.193000000000005,2.350746268656717,1480.1,5.879099999999999,2,32.269,653.76,268.0,0.2653910956269647,3.637220519096809
iron_egg,19.928,3.333333333333333,1733.1,16.904349999999997,3,27.304000000000002,393.25999999999993,261.0,0.5875007250780937,4.308606542089528
huevos_estrellados,61.083,1.8018018018018018,1354.1,4.12335,1,34.204,796.71,333.0,0.09641576322222256,3.2850184548480437
oyakodon,11.36,1.7285714285714284,968.5,12.0445,0,31.285,471.9,350.0,-0.4382274133067205,2.1706402333039962
akashiyaki,6.88,2.6347305389221556,1361.5,10.9915,0,20.830000000000002,358.55,167.0,-0.2404902071831386,2.5827918248078614
eggs_and_brains,41.766000000000005,3.223140495867769,1963.7,0.2967,1,45.568,571.02,242.0,0.30932536894170526,3.728794487512845
kuku,30.363,1.7241379310344827,1189.8,1.64175,3,21.581999999999997,394.25,261.0,0.16863574310981838,3.435549456234029
nem_nng,14.146,3.203592814371257,1110.2,9.187700000000001,2,29.243,317.86999999999995,167.0,0.18098164215322374,3.461282508900432
masala_omelette,20.897999999999996,2.727272727272727,797.8000000000001,2.0325,4,15.056999999999999,294.5,220.0,0.37139410001124296,3.8581668337416435
perico,18.32,2.2142857142857144,87.0,1.8405,0,14.41,264.7,280.0,-0.5542863249256399,1.9287339877891851
ch_la,21.166,3.237885462555066,1116.2,2.0442,2,43.562999999999995,426.66999999999996,227.0,0.18648349639124698,3.4727502444109986
carniolan_sausage,49.108999999999995,4.230769230769231,2510.5,0.48434999999999995,2,73.53999999999999,765.01,260.0,0.8110152663207032,4.774486867311799
kaszanka,36.656000000000006,2.618181818181818,1191.2,3.1047000000000002,1,44.498,599.22,275.0,0.035528677046006776,3.158109058475382
silog,20.638,0.7920792079207921,1375.1,9.207600000000001,2,12.874,487.36,303.0,-0.1368124614115254,2.7988915096420732
avgolemono,23.473000000000003,2.9947916666666665,1202.1,2.39835,1,67.67399999999999,550.11,384.0,0.010461350195032186,3.105860223474043
scotch_woodcock,34.68300000000001,1.989795918367347,353.1,4.0041,1,17.969,489.06,196.0,-0.2475386722862242,2.56810042622463
boiled_peanuts,98.60000000000001,0.0,3900.0,4.83,0,51.6,1134.0,210.0,0.38162345547163123,3.8794882897069054
hot_link_sausage,44.571,3.148148148148148,1484.7,5.14995,2,51.577999999999996,756.47,270.0,0.42064781365493265,3.960828325039519
sibiu_salami,42.18,3.7735849056603774,3910.8,0.6282,2,82.61199999999998,743.02,318.0,0.9686812588203295,5.103116420690565
quindim,62.904999999999994,1.2537313432835822,210.5,82.064,1,18.034999999999997,1059.4499999999998,335.0,0.30864881294397084,3.727384314704833
halfsmoke,61.6,2.413793103448276,435.5,10.0425,1,67.265,1096.3,435.0,0.06034004802920952,3.2098243943931393
oeuf_mayonnaise,27.6665,1.7341040462427748,573.55,0.179925,1,6.857,279.755,86.5,-0.31928883900104876,2.41854867528252
scotch_egg,54.123000000000005,2.522935779816514,944.6,4.3701,1,29.604,723.9100000000001,218.0,0.09368429393571857,3.279325143833661
rafanata,72.333,2.3255813953488373,1413.1,5.09235,1,49.734,984.11,473.0,0.27907399598405547,3.66574033723887
sobrassada,42.51499999999999,3.6363636363636362,3912.0,1.3507500000000001,3,83.65999999999998,767.55,330.0,1.1215934167197263,5.421837365898714
meringue,4.967,0.949367088607595,403.7,80.16125,1,6.357,460.96999999999997,158.0,-0.10070122704124833,2.8741596041430997
omelette,24.79,3.0909090909090904,199.0,0.906,0,18.96,319.09999999999997,220.0,-0.34481247281347693,2.365348741375395
mirza_ghassemi,30.680999999999997,2.4489795918367347,1212.7,3.45585,1,16.93,419.66999999999996,490.0,-0.026351927079458676,3.0291288327833508
botifarra,28.116,3.4482758620689653,1965.7,0.70845,2,55.448,506.61999999999995,232.0,0.43005179424154816,3.9804294190431575
andouille,49.121,3.4246575342465757,1968.7,1.15845,2,60.80799999999999,726.47,292.0,0.5685058934674176,4.2690148525326554
tokushima_ramen,19.595,1.8222222222222222,1752.0,20.4,2,43.160000000000004,914.75,450.0,0.1839950264333155,3.4675634266457567
yudoufu,14.509999999999998,3.295774647887324,1745.5,1.35975,1,25.77,254.6,355.0,0.10493834324419019,3.3027824102949395
ishikarinabe,42.27,2.7155963302752295,143.0,5.44575,0,54.785,744.9499999999998,545.0,-0.2744006648081261,2.51211089756735
ovos_moles,21.08,1.2857142857142856,28.0,78.35300000000001,0,22.639999999999997,808.8000000000001,280.0,-0.19312303203852135,2.681521128228358
sai_krok_isan,21.63,2.142857142857143,1967.5,3.6900000000000004,3,44.37,477.5,280.0,0.35260825005368374,3.819010733028246
pastel_de_tentgal,31.04,1.0,201.0,65.22349999999999,0,15.829999999999998,863.0000000000001,240.0,-0.2298353621618702,2.6050001457345684
kupati,49.214999999999996,3.333333333333333,1975.5,1.32675,1,78.82,807.05,360.0,0.3867853584507933,3.8902474511705325
butifarra_soledeas,51.812,4.0,1979.5,1.30515,3,94.66199999999999,906.17,400.0,0.8573858902247566,4.871139019002152
chalupa,47.589999999999996,1.9473684210526314,215.0,9.3705,0,35.79,808.3000000000001,380.0,-0.33029216373995574,2.3956140041001017
enovka,35.79900000000001,3.361344537815126,1963.3,2.1805499999999998,3,53.242,598.03,238.0,0.6444966034490067,4.427405337926924
rd_plse,28.196,3.2,1964.5,4.1547,1,56.138,549.03,250.0,0.24171588721201515,3.5878733324003975
katsusando,33.691,1.7391304347826086,1590.2,9.23295,1,47.683,745.37,345.0,-0.013740692286945471,3.0554149353963047
prawn_cocktail,33.46,2.0,506.0,4.797,0,29.790000000000003,531.0999999999999,250.0,-0.3870208585429323,2.277372109692171
jalangkote,19.224999999999994,0.54,310.5,15.904,3,14.210000000000003,571.5500000000001,250.0,-0.18890955933118386,2.6903034384274913
escamol,16.02,0.0,785.0,2.361,2,2.9099999999999997,207.79999999999998,92.0,-0.4677582196204563,2.1090879889934753
frozen_custard,24.525,1.857142857142857,21.0,21.059,1,8.135000000000002,375.7,210.0,-0.28950917287098366,2.4806196280919233
kishka,43.766,2.5145067698259185,1991.2,9.6582,2,88.99799999999999,1032.92,517.0,0.43847814113350064,3.9979927919165017
gundruk,0.9900000000000002,0.0,3912.0,3.2857500000000006,3,6.829999999999999,106.0,330.0,0.235744020800918,3.575425931661642
huarache,40.355000000000004,1.9473684210526314,301.5,17.000999999999998,1,47.305,1011.5999999999999,380.0,-0.14033419614221174,2.7915510166586754
lentil_soup,16.546,1.1180124223602483,1971.7,11.6067,2,27.998,560.62,322.0,0.027932076669533124,3.1422751595518497
menudo,32.86600000000001,2.9250457038391224,1994.2,8.1957,3,61.498,762.52,547.0,0.5968230275306634,4.328037391081628
manchamanteles,52.379999999999995,2.56,50.0,19.745250000000006,2,55.06999999999999,850.15,500.0,0.18148223926271584,3.462325923538598
wandouhuang,19.8,2.857142857142857,14.0,36.53,0,36.5,600.8,140.0,-0.21566652744097287,2.634532816365726
mole_de_olla,20.25,1.0619469026548671,56.5,8.424,2,40.51999999999999,561.5,565.0,-0.36292053297586324,2.3276053851235075
baked_beans,21.849999999999998,3.75,861.0,17.9755,0,20.76,404.7,240.0,-0.003543569832273463,3.0766692068146346
liverwurst,14.111,3.076923076923077,1176.7,0.71895,2,28.048,262.47,130.0,0.1154373442973593,3.3246658993868206
tortillitas_de_camarones,32.493,1.5337423312883436,792.1,6.711299999999999,0,20.460000000000004,541.3599999999999,163.0,-0.40318511215892333,2.2436803074061658
chorizo,28.116,3.6036036036036037,1962.7,0.6949500000000001,2,55.448,504.81999999999994,222.0,0.4560258462592227,4.034568177685262
bandeja_paisa,66.77,1.694736842105263,95.0,49.71750000000001,0,122.10999999999999,2026.4,950.0,0.00020728317721874223,3.084487260218267
mizutaki,22.895,2.5664739884393066,1793.5,16.68675,2,72.36000000000001,932.15,865.0,0.3169625410435845,3.7447129517112887
glamorgan_sausage,52.532999999999994,2.7083333333333326,1777.1,5.453549999999999,0,37.80499999999999,767.31,288.0,0.12018304046988762,3.334557544306082
oyster_omelette,28.105,2.8048780487804876,1038.0,1.8645,1,20.010000000000005,379.85,205.0,-0.02803490544538398,3.0256209334578736
curtido,0.41,0.0,1977.5,3.65925,0,3.8100000000000005,102.2,350.0,-0.6612605635979533,1.7057632905540216
dahi,16.8,2.0,55.0,3.8699999999999997,0,21.5,334.5,550.0,-0.5939082438277618,1.8461484326775155
stracciatella,32.063,4.155495978552279,1111.1,0.24435,1,85.264,647.41,373.0,0.2337918053978457,3.571356850778443
entomatada,32.905,3.7748344370860925,1287.0,5.972249999999999,2,17.45,521.45,302.0,0.4169562859212347,3.9531339256882236
linguia,70.199,3.349282296650718,1981.3,1.9315499999999999,2,84.60199999999999,1034.93,418.0,0.7026547228571489,4.548626639384763
koottu,13.006,0.0,1336.7,10.71975,3,24.034,487.19,240.0,-0.15164428261003632,2.7679769496980704
red_bean_ice,4.0200000000000005,0.9523809523809523,21.0,32.244,0,20.5,449.9,210.0,-0.6744109628855418,1.6783533857538924
katiya,58.40500000000001,2.0964360587002098,1987.2,9.15915,3,57.848000000000006,1004.3900000000001,477.0,0.6284975947134649,4.394057962174499
pickled_egg,9.991000000000001,1.1904761904761905,3928.2,12.70695,2,13.128000000000002,235.11999999999998,252.0,0.39704296493554037,3.9116277918792335
machaca,51.266,3.9800995024875627,1979.7,3.0957,3,56.09799999999999,777.02,402.0,0.8624320821930818,4.8816569993638215
qarta,45.1,3.5714285714285716,1967.5,1.194,1,53.19,667.5,280.0,0.397956316333595,3.9135315268398423
queso_flameado,116.81,3.5999999999999996,1725.0,10.413,1,90.22,1702.3000000000002,550.0,0.8902898080766821,4.939721975013516
mushy_peas,1.3529999999999998,0.0,791.1,14.1168,0,32.26,511.76,153.0,-0.8228285749622906,1.3690006027151511
goetta,54.766000000000005,1.7248459958932236,2106.2,16.9587,2,82.078,1270.8200000000002,487.0,0.44777694301812565,4.017374657732043
totopo,16.2,0.0,787.5,2.85,0,3.2,218.6,117.0,-0.8010982881614253,1.414293911265362
romeritos,16.8,2.2193211488250655,1492.0,6.489,2,18.140000000000004,375.6,383.0,0.08803058502254052,3.267540891531595
moros_y_cristianos,16.75,0.0,1972.5,19.5315,1,36.14,809.0,330.0,-0.2784033619440923,2.503767915347477
bap,8.42,0.8214285714285714,597.0,10.084499999999998,0,13.174999999999997,397.25,280.0,-0.7011269691010301,1.6226681422117188
scrambled_eggs,27.983,2.797619047619048,851.6,0.25485,1,19.093999999999998,332.90999999999997,168.0,-0.07831031973133444,2.920829870522958
tave_grave,20.73,1.4527845036319613,1205.0,3.9975,1,8.620000000000001,303.70000000000005,413.0,-0.2610797157460843,2.5398762861044526
garnacha,30.25,1.2537313432835822,269.5,11.3415,0,31.539999999999996,678.5,335.0,-0.5398445690820933,1.958835518865274
callos,70.94000000000001,2.8867924528301883,230.0,10.968,1,103.29,1344.4000000000003,530.0,0.16828114100080274,3.434810344832353
caldo_de_queso,28.000000000000004,2.679900744416874,1676.0,6.7635,1,26.85,532.3000000000001,403.0,0.11076603955085813,3.314929311501247
beefsteak,61.349,4.1106719367588935,2082.8,0.78705,2,53.132,798.43,253.0,0.7875326357668696,4.725541078377111
carne_asada,47.17,3.0303030303030303,1972.5,3.13125,3,56.089999999999996,737.55,330.0,0.6710819796478715,4.48281830408486
memela,39.660000000000004,1.129032258064516,990.0,11.353499999999999,0,18.990000000000002,707.9,372.0,-0.35436928741147466,2.3454290893104695
fasole_cu_crnai,58.349999999999994,2.3380281690140845,216.0,22.2795,0,101.48,1518.6,710.0,-0.1051288748415435,2.8649308802054825
tostilocos,42.305,0.4968944099378882,987.0,11.394,1,22.365000000000002,589.3499999999999,322.0,-0.276577611731318,2.507573399761033
sha_phaley,33.246,1.5806451612903225,1763.7,13.192949999999998,3,33.248,794.52,310.0,0.35585460433973537,3.825777239503236
vegetarian_chili,23.716,2.112676056338028,1996.3,17.37945,3,41.244,805.45,568.0,0.4589930932015111,4.040752929526475
poc_chuc,43.316,2.3391812865497075,1973.7,2.2857,2,56.538,674.22,342.0,0.3523470028684235,3.818466205039347
italian_sausage,28.090999999999998,3.8095238095238093,1184.7,0.43995,2,55.128,496.46999999999997,210.0,0.33337559972624725,3.7789233483792684
picadillo,45.733000000000004,4.4392523364485985,1253.6,2.90985,2,55.244,713.51,428.0,0.5885593349477365,4.310813045109917
gigantes_plaki,20.374999999999996,2.6666666666666665,22.5,2.05275,1,2.18,237.75,225.0,-0.3053918269514112,2.447514775015045
pollo_a_la_brasa,72.276,2.1835443037974684,3379.7,6.32145,2,78.14800000000001,1137.02,632.0,0.8263749912506743,4.806501758181618
french_toast,19.655,1.1673151750972761,1448.5,17.342,1,20.104999999999997,547.25,257.0,-0.178656696051239,2.7116738926841366
arroz_a_la_tumbada,3.76,2.8941176470588235,1982.0,6.189,1,36.72999999999999,334.7,425.0,0.04481599435221098,3.1774669865233856
lincolnshire_sausage,29.779,2.7777777777777777,2213.3,4.38105,1,59.742,636.03,288.0,0.2311436874172647,3.565837272234867
sujuk,51.592999999999996,4.6875,1971.5,0.91635,3,78.60799999999999,823.93,320.0,0.969750282784384,5.105344630225726
githeri,2.9159999999999995,0.8403361344537815,1975.2,14.8617,1,27.508,504.02,357.0,-0.2564424494365206,2.5495419263103702
green_bean_casserole,46.24099999999999,3.1697612732095495,891.2,2.8467000000000002,1,9.483,517.5699999999999,377.0,0.13166350352770279,3.3584867340283373
douzhi,19.8,3.6363636363636362,11.0,12.530000000000001,0,36.5,484.7,110.0,-0.24377382637691128,2.5759476455907233
caldo_de_pollo,15.071000000000003,1.7699115044247788,1984.7,4.497450000000001,3,51.723,463.66999999999996,452.0,0.2540909529596959,3.613667178398626
fasolada,32.54600000000001,1.4586709886547813,2001.2,22.660200000000003,1,46.688,1060.22,617.0,0.1032484714483691,3.299260142716981
dilly_beans,0.75,0.0,1993.0,14.8065,2,7.4399999999999995,167.04999999999998,335.0,-0.24267335864536282,2.5782413946319274
chongos_zamoranos,82.5,2.5882352941176467,1265.0,123.99,0,66.5,1691.5,850.0,0.9915158118147959,5.150711395568822
fried_ice_cream,54.095,0.4838709677419355,211.5,14.399750000000001,0,9.75,731.65,155.0,-0.5054414923144324,2.0305432319476533
caldo_de_siete_mares,4.915000000000001,4.054054054054054,37.0,2.6137500000000005,3,41.184999999999995,263.55,370.0,0.17557385041427243,3.4500108316302613
calavera,3.005,0.2631578947368421,28.5,165.88825,0,8.26,994.65,285.0,0.10016013309664193,3.2928229951931547
feijo_tropeiro,46.146,1.7233009708737863,477.2,21.307199999999998,2,74.728,1284.5200000000002,412.0,0.09284264301354263,3.277570857051392
doubles,57.325,0.0,2436.0,37.647749999999995,4,59.39,1721.25,495.0,0.7121065140557001,4.568327386964915
frijoles_charros,48.205,2.2342342342342345,709.5,23.13825,3,83.85,1374.9499999999998,555.0,0.4222542565523327,3.964176698417515
rajas_con_crema,71.55,1.0,1983.5,13.149,1,33.57,1092.1,440.0,0.2149256087553814,3.532033280246366
bionico,28.789999999999996,0.39344262295081966,30.5,35.091249999999995,0,6.515000000000001,493.8,305.0,-0.5855531052767378,1.8635633831491414
red_bean_cake,31.65,0.5526315789473684,215.0,66.6295,0,43.07,1367.1,380.0,-0.2903487866363599,2.4788695874372975
cholent,22.980000000000004,1.6666666666666665,45.0,5.436,1,44.769999999999996,538.3000000000001,450.0,-0.4325977098730715,2.1823744500220332
arroz_poblano,18.53,0.0,1965.5,11.009999999999998,2,11.020000000000001,495.5,260.0,-0.1561452721314571,2.758595356668803
marquesita,35.35,2.0888888888888886,317.5,25.625500000000002,0,22.37,661.6500000000001,225.0,-0.257121065337836,2.5481274599626857
cowboy_beans,24.363,2.9801324503311255,1111.1,13.022849999999998,2,63.89399999999999,818.7099999999999,453.0,0.2361247308332662,3.5762194608553117
piyaz,27.41,0.5617977528089888,802.5,12.1485,0,32.26,669.6,267.0,-0.5650320491856149,1.9063362436193678
new_orleans_hot_sausage,43.778999999999996,3.631284916201117,1975.3,1.9525499999999998,3,83.082,796.63,358.0,0.7444790028571717,4.635802664086656
burmese_tofu,6.300000000000001,0.0,1174.2,9.3534,1,21.058000000000003,370.24,105.0,-0.5760931091973006,1.8832812324916852
murukku,6.303999999999999,0.0,1177.7,8.0043,2,13.506,319.3,140.0,-0.41527138723323037,2.2184883993940954
paleta,2.4,0.6,20.0,36.5925,0,2.85,215.7,200.0,-0.7165975751545347,1.5904221373678138
frozen_banana,31.72,0.0,20.0,48.771,0,10.280000000000001,531.9000000000001,200.0,-0.5439045082810483,1.9503732247170877
crme_caramel,18.154999999999998,1.839080459770115,43.5,66.0025,1,20.855,607.65,435.0,-0.028187683984006923,3.025302491020684
bondiola_sandwich,39.93,2.5822784810126582,618.0,8.07,0,59.38,824.0999999999999,395.0,-0.19980553343863286,2.6675925224728916
scamorza,34.65,4.605263157894737,1381.0,0.555,0,26.65,433.5,152.0,0.21520350071675481,3.5326125016098686
kipper,6.6000000000000005,4.651162790697675,1963.0,0.0135,0,40.0,221.8,215.0,0.150772900747177,3.3983172172797467
nopalito,16.24,2.7906976744186047,1961.0,3.225,2,4.03,233.79999999999998,215.0,0.25460369151696655,3.6147358999434847
cocada,40.335,0.9152542372881356,29.5,66.877,1,11.585000000000003,774.25,295.0,-0.03707179731018326,3.0067849772039072
moro_de_guandules,16.995,0.3913043478260869,133.0,19.691250000000004,2,32.325,798.0500000000001,460.0,-0.4085100877239626,2.2325812472096818
cabrito,83.26400000000001,4.021447721179625,1976.8,1.4507999999999999,2,77.50199999999998,1097.38,373.0,0.9003033134179963,4.96059352591616
cervelat,46.099999999999994,2.2222222222222223,517.0,7.974,0,38.32,785.5,270.0,-0.24173803566824498,2.580190925836228
bolo_de_rolo,75.89999999999999,1.0222222222222221,517.0,133.851,0,25.32,1733.9,450.0,0.595186197034901,4.3246256796132805
battered_sausage,40.743,2.1554770318021204,804.1,9.433799999999998,0,42.6,800.06,283.0,-0.22119349261401994,2.623012741125894
borracho_beans,20.46,0.7384615384615385,468.5,21.218249999999998,4,61.290000000000006,982.55,325.0,0.08990589422519993,3.2714496737359666
lutefisk,17.956,2.228116710875332,2095.2,3.8466,0,39.00000000000001,423.41999999999996,377.0,-0.1378450991531876,2.7967391413699785
pollo_motuleo,27.730000000000004,2.204081632653061,49.0,13.9245,2,58.05500000000001,847.8000000000001,490.0,-0.0819220468093006,2.9133018028798308
canjica,7.800000000000001,1.2121212121212122,33.0,28.29,0,9.8,324.1,330.0,-0.6289887994717204,1.773028623194311
bouneschlupp,24.285999999999998,1.325648414985591,2519.2,5.3337,1,32.228,492.52,347.0,0.013309684182045017,3.1117971202720502
brigadeiro,29.35,0.5454545454545454,94.0,14.722250000000003,0,3.175,325.95,55.0,-0.6798919897148678,1.6669290616468235
cochinito_de_piloncillo,33.23,0.8418367346938777,992.0,63.379000000000005,0,28.55,1244.6999999999998,392.0,-0.0961715217676928,2.883601050566554
black_pudding,13.996,1.0810810810810811,1182.2,10.525200000000002,1,31.088,527.02,185.0,-0.3301270789520845,2.3959580969462992
judd_mat_gaardebounen,42.688,2.5501432664756445,96.9,5.110049999999999,2,65.69200000000001,790.78,349.0,0.02676903344759394,3.1398509819056333
rajma,24.115000000000002,1.4457831325301205,1981.0,22.099500000000003,6,47.26,969.3,415.0,0.8832644872816682,4.925078817040096
mariamole,5.944999999999999,1.0909090909090908,16.5,80.1605,1,7.5649999999999995,475.35,165.0,-0.14764051130440034,2.77632217085288
huachinango_a_la_veracruzana,30.891,3.9473684210526314,1992.7,3.27735,2,63.84,604.87,532.0,0.5567658801217863,4.24454467173292
papodeanjo,11.885,1.309090909090909,27.5,120.2235,1,15.125,754.65,275.0,0.20052677971689287,3.502021223232188
passion_fruit_mousse,38.11,1.896551724137931,29.0,33.2525,0,11.940000000000001,575.5,290.0,-0.27853285444135806,2.5034980089404724
nem_chua,28.675,3.2,1966.8999999999999,7.910950000000001,2,56.760000000000005,567.6700000000001,250.0,0.43976601042000246,4.000677149536832
champurrado,20.102,1.3245033112582782,30.2,29.944000000000003,1,10.482000000000001,407.21999999999997,302.0,-0.3486432400674825,2.35736411950594
