dish_id,H_mean,BT_strength,E_composite,E_carbon,E_water,E_energy,cuisine,cook_method,source,log_H,log_E,log_DEI,Z_H,Z_E,DEI_z,rank_DEI,rank_invE,rank_shift,DEI_tier,is_pareto,calorie_kcal,protein_g,NDI,meal_role,category
tonkotsu_ramen,7.0172,0.4011,0.1731054989099004,1.2865,951.87,0.4,Japanese,boil,expanded,1.9483642780728927,-1.7538540500607491,3.702218328133642,1.234779623532968,-0.659810013251417,1.894589636784385,380,655,275,A,False,769.9000000000001,44.855,4.2801280202241365,Heavy Main,Starch/Carb
tootsie_roll,5.4803,-0.2553,0.1483240281672245,0.6865,327.4,0.5,American,no_cook,worldcuisines_llm,1.7011598439870448,-1.90835601890862,3.6095158628956647,-0.7951173336830596,-0.9818899167794712,0.1867725830964116,564,386,-178,B,False,310.0,7.694999999999999,3.4361564958339152,Light Main,Dessert
torpedo_dessert,6.5523,0.2025,0.2993525815647385,2.4854,1267.9,0.8,Turkish,bake,worldcuisines_llm,1.879816133048338,-1.206133197747048,3.085949330795386,0.6719027013503155,0.4819869527613667,0.1899157485889487,1587,1807,220,D,False,1721.12,29.842,1.84630622752311,Heavy Main,Starch/Carb
torricado,6.4131,0.1431,0.1758094606672698,0.5541,456.3,0.6,Portuguese,grill,worldcuisines_llm,1.858342773371208,-1.7383544802343804,3.596697253605588,0.4955761413879039,-0.6274990984350589,1.1230752398229629,593,687,94,B,False,456.7,9.64,2.8849861181807754,Full Main,Starch/Carb
tortang_talong,6.1895,0.0476,0.1649275041402369,1.0751,500.8,0.5,Filipino,fry,worldcuisines_llm,1.822854307989728,-1.80224927047938,3.625103578469108,0.2041658025704572,-0.7606962869985113,0.9648620895689686,530,571,41,B,False,372.01,16.344,6.712952796929034,Light Main,Egg Dish
tortellini,6.8711,0.3387,0.3012175672548918,5.415,1979.5,0.4,Italian,boil,worldcuisines_llm,1.9273242098653136,-1.1999224605377612,3.127246670403075,1.0620109974679894,0.4949340605304257,0.5670769369375637,1467,1819,352,C,False,961.0200000000001,79.74800000000002,5.701987874055052,Heavy Main,Poultry Main
tortelloni,6.4836,0.1732,0.1875772293326332,2.4781,868.8,0.4,Italian,boil,worldcuisines_llm,1.8692759116558832,-1.673564628600935,3.542840540256818,0.585352622214206,-0.4924360353601532,1.0777886575743594,703,806,103,B,False,896.3599999999999,38.144,5.052944610934705,Heavy Main,Dairy Main
tortilla,5.58,-0.2127,0.2059059694278624,0.5801,214.6,0.8,Mesoamerican,bake,worldcuisines_llm,1.7191887763932197,-1.580335673489765,3.299524449882984,-0.6470743781896374,-0.2980878785558018,-0.3489864996338356,1051,933,-118,C,False,268.0,8.2,3.2873952747087074,Light Main,Starch/Carb
tortilla_espanola,5.0674,-0.4315,0.1834056097965869,1.0075,831.0999999999999,0.5,Spanish,pan_fry,expanded,1.62282786555286,-1.696055131859919,3.31888299741278,-1.438333323170709,-0.5393204807427457,-0.8990128424279632,1027,771,-256,C,False,578.2,17.040000000000003,4.797730230106571,Full Main,Egg Dish
tortillitas_de_camarones,6.6845,0.259,0.181818711794908,1.1194,773.6,0.5,Andalusian,fry,worldcuisines_llm,1.89979141344104,-1.704745177370679,3.604536590811719,0.8359279181253576,-0.5574360364255077,1.3933639545508654,575,751,176,B,False,541.3599999999999,20.460000000000004,3.8000380528457973,Full Main,Starch/Carb
tortita_negra,5.7688,-0.132,0.2687421321811042,1.8415,928.3,0.8,Argentinian,bake,worldcuisines_llm,1.7524640866204126,-1.314002975573997,3.06646706219441,-0.3738371636939558,0.2571180537099538,-0.6309552174039097,1652,1536,-116,D,False,1196.1499999999999,17.834999999999997,1.5928014356305125,Heavy Main,Dessert
toru_gingerbread,5.9452,-0.0567,0.2782363393791444,1.7835,1104.4,0.8,Polish,bake,worldcuisines_llm,1.7825841712926027,-1.279284384805635,3.0618685560982377,-0.1265087998105834,0.3294935738971074,-0.4560023737076908,1662,1643,-19,D,False,1659.5,27.14,1.6502619271525572,Heavy Main,Dessert
toshikoshi_soba,6.1105,0.0139,0.1836049599693156,1.753,1000.9,0.4,Japanese,boil,worldcuisines_llm,1.810008602895918,-1.6949687860772291,3.504977388973148,0.0986844515597244,-0.5370558484697983,0.6357403000295226,770,772,2,B,False,820.8500000000001,32.010000000000005,2.7244310243640206,Heavy Main,Starch/Carb
tostada,5.9452,-0.0567,0.2604903558845526,0.8571,317.1,1.0,Mexican,deep_fry,worldcuisines_llm,1.7825841712926027,-1.3451894400304498,3.1277736113230525,-0.1265087998105834,0.1921057206088418,-0.3186145204194252,1464,1465,1,C,False,464.5,9.2,2.632600648962329,Full Main,Starch/Carb
tostilocos,6.4836,0.1732,0.1705948730811003,0.8876,647.9,0.5,Mexican,no_cook,worldcuisines_llm,1.8692759116558832,-1.7684636966557368,3.63773960831162,0.585352622214206,-0.6902657647281234,1.2756183869423294,513,623,110,A,False,589.3499999999999,22.365000000000002,4.427933726482976,Full Main,Starch/Carb
tostones,6.6086,0.2266,0.2600517378894931,0.8124,321.975,1.0,Caribbean,deep_fry,expanded,1.888371831128172,-1.346874675880202,3.235246507008373,0.7421570459511149,0.1885926223359996,0.5535644236151153,1191,1461,270,C,False,539.0500000000001,2.52,1.4873670784996265,Full Main,Mixed/Other
toto,5.9452,-0.0567,0.270847987724179,1.5215,1051.7,0.8,Jamaican,bake,worldcuisines_llm,1.7825841712926027,-1.306197546390122,3.088781717682725,-0.1265087998105834,0.273389509001329,-0.3998983088119124,1578,1564,-14,D,False,1442.2,15.64,1.645784068471629,Heavy Main,Dessert
totopo,5.4803,-0.2553,0.1353508997256508,0.4146,183.2,0.5,Mexican,fry,worldcuisines_llm,1.7011598439870448,-1.999884615543471,3.701044459530516,-0.7951173336830596,-1.1726934501845234,0.3775761165014638,383,240,-143,A,False,218.6,3.2,1.9351679122950851,Light Main,Starch/Carb
touffe,6.8711,0.3387,0.2166566495542953,3.2275,1153.6,0.4,American,simmer,worldcuisines_llm,1.9273242098653136,-1.5294414386556634,3.456765648520977,1.0620109974679894,-0.191992076879373,1.2540030743473625,847,1018,171,B,False,683.5,44.48,6.584318469468433,Full Main,Seafood Main
tourtire,6.4131,0.1431,0.2960462810396566,2.1814,1295.6,0.8,Canadian,bake,worldcuisines_llm,1.858342773371208,-1.2172394820165195,3.0755822553877272,0.4955761413879039,0.4588344260153242,0.0367417153725797,1618,1785,167,D,False,1186.12,46.297999999999995,3.129401651979469,Heavy Main,Pork Main
trdelnk,6.1105,0.0139,0.2723937374700035,1.7035,1027.8,0.8,Hungarian,bake,worldcuisines_llm,1.810008602895918,-1.3005066951692834,3.1105152980652013,0.0986844515597244,0.2852528452802662,-0.1865683937205417,1515,1582,67,C,False,1221.3999999999999,25.2,2.2148158229704,Heavy Main,Dessert
treacle_sponge_pudding,6.4131,0.1431,0.1665098453815954,1.8515,1056.6,0.3,British,steam,worldcuisines_llm,1.858342773371208,-1.7927008398888382,3.651043613260046,0.4955761413879039,-0.7407913134478252,1.236367454835729,480,583,103,A,False,1457.1499999999999,17.965,1.494921618278857,Heavy Main,Dessert
treacle_tart,6.6192,0.2311,0.2768501544529774,2.0625,1004.4,0.8,English,bake,worldcuisines_llm,1.88997451672501,-1.2842788778192316,3.174253394544241,0.755317354456207,0.3190818889199752,0.4362354655362317,1350,1627,277,C,False,1689.3,17.889999999999997,1.249476695223454,Heavy Main,Dessert
tres_leches_cake,6.8104,0.3127,0.3284165808641822,3.2415,1550.6,0.8,Nicaraguan,bake,worldcuisines_llm,1.9184508555877104,-1.113472412836222,3.031923268423932,0.9891482475945312,0.6751506832138795,0.3139975643806517,1749,1987,238,D,False,1764.35,32.105000000000004,2.1116782601181954,Heavy Main,Dessert
tripas,5.4803,-0.2553,0.5321907399158002,12.402,3215.2,0.6,Mexican,grill,worldcuisines_llm,1.7011598439870448,-0.6307533202220164,2.331913164209061,-0.7951173336830596,1.6814428356033395,-2.476560169286399,2473,2438,-35,E,False,697.87,54.532,7.523123701638325,Full Main,Red Meat Main
tripas_moda_do_porto,5.4803,-0.2553,0.5634471481192281,8.575,2566.5,1.2,Portuguese,braise,worldcuisines_llm,1.7011598439870448,-0.5736817420586021,2.274841586045647,-0.7951173336830596,1.800416131064484,-2.595533464747544,2497,2460,-37,E,False,1040.7199999999998,68.978,6.959597262944947,Heavy Main,Red Meat Main
tripoux,5.4803,-0.2553,0.6663603767129039,12.772,3150.2,1.2,French,braise,worldcuisines_llm,1.7011598439870448,-0.4059246486113733,2.107084492598418,-0.7951173336830596,2.150128104811768,-2.9452454384948275,2548,2512,-36,E,False,571.9199999999998,54.507999999999996,9.15242436958761,Full Main,Red Meat Main
trl,5.9452,-0.0567,0.6079812353258163,10.358,2828.2,1.2,Turkish,braise,worldcuisines_llm,1.7825841712926027,-0.4976112604432008,2.2801954317358035,-0.1265087998105834,1.9589951677118784,-2.085503967522462,2493,2491,-2,E,False,839.2199999999999,48.778,8.25963042092305,Heavy Main,Red Meat Main
tsoureki,6.3406,0.1122,0.2929919679247612,2.2585,1222.9,0.8,Armenian,bake,worldcuisines_llm,1.8469734011952896,-1.2276100835668902,3.07458348476218,0.4022175652333292,0.4372155277463959,-0.0349979625130666,1622,1757,135,D,False,1830.3000000000002,40.82000000000001,2.3772851563377704,Heavy Main,Starch/Carb
tsuivan,6.1895,0.0476,0.4321623913779033,9.5889,2671.3,0.5,Mongolian,saute,worldcuisines_llm,1.822854307989728,-0.8389538554056053,2.661808163395333,0.2041658025704572,1.2474211283948895,-1.0432553258244326,2306,2311,5,E,False,1015.5199999999999,53.228,5.327996080910845,Heavy Main,Red Meat Main
tsukemen,6.5523,0.2025,0.2315689490608626,2.5235,1598.5,0.4,Japanese,boil,worldcuisines_llm,1.879816133048338,-1.4628776136841823,3.3426937467325204,0.6719027013503155,-0.0532309304348088,0.7251336317851244,994,1168,174,B,False,1166.3000000000002,55.110000000000014,3.0311691033632213,Heavy Main,Pork Main
tteok,5.58,-0.2127,0.1268305570854229,1.1366,583.5,0.3,Korean,steam,worldcuisines_llm,1.7191887763932197,-2.06490327953349,3.7840920559267097,-0.6470743781896374,-1.3082335030497902,0.6611591248601528,262,175,-87,A,False,381.59999999999997,5.4,1.8239492862134372,Light Main,Starch/Carb
tteokbokki,5.1615,-0.3914,0.1435597857207106,1.1205,499.0,0.4,Korean,unknown,original,1.6412272349235075,-1.9410037053152225,3.58223094023873,-1.287248557890159,-1.0499483613848362,-0.2373001965053227,626,332,-294,B,False,320.3,12.544999999999998,5.112948764213202,Light Main,Starch/Carb
tteokguk,6.0291,-0.0209,0.2938135606663412,5.7489,1762.9,0.4,Korean,boil,worldcuisines_llm,1.7965977458683042,-1.2248098601933577,3.0214076060616617,-0.0114375936806085,0.4430529658109713,-0.4544905594915798,1775,1764,-11,D,False,478.28999999999996,31.451999999999998,7.665803894869944,Full Main,Soup/Stew
ttongppang,5.4803,-0.2553,0.2838946125461062,1.4221,1299.1,0.8,Korean,bake,worldcuisines_llm,1.7011598439870448,-1.2591521922732438,2.9603120362602886,-0.7951173336830596,0.3714618069040625,-1.166579140587122,1899,1690,-209,D,False,1508.1,47.36,3.4423054419075907,Heavy Main,Plant Protein
tube_rice_pudding,5.8584,-0.0938,0.1581178896687809,1.5049,1010.2,0.3,Taiwanese,steam,worldcuisines_llm,1.767876528764723,-1.8444143870329204,3.6122909157976433,-0.2472792824500509,-0.8485950806066733,0.6013157981566224,560,494,-66,B,False,517.35,28.715,4.23101857604612,Full Main,Starch/Carb
tufahije,6.2661,0.0803,0.1518704804308858,0.6635,764.7,0.4,Balkan,boil,worldcuisines_llm,1.835154151547244,-1.884727223809881,3.719881375357125,0.3051648607142306,-0.9326325506589166,1.2377974113731471,355,428,73,A,False,743.5,8.31,1.8969248639726115,Heavy Main,Dessert
tuna_bun,5.4803,-0.2553,0.1504684426379809,0.8878,308.3,0.5,Hong Kong,no_cook,worldcuisines_llm,1.7011598439870448,-1.894001900248424,3.5951617442354684,-0.7951173336830596,-0.9519668472692152,0.1568495135861555,596,418,-178,B,False,421.76,24.873999999999995,7.098751442454023,Full Main,Seafood Main
tuna_pot,6.0291,-0.0209,0.3507780105724212,2.234,719.9,1.2,Basque,braise,worldcuisines_llm,1.7965977458683042,-1.0476017041078165,2.8441994499761205,-0.0114375936806085,0.8124669366621398,-0.8239045303427484,2100,2077,-23,E,False,649.5,43.29,8.334289780017263,Full Main,Seafood Main
tunnbrd,5.4803,-0.2553,0.2272353418221024,0.9404,475.5,0.8,Swedish,bake,worldcuisines_llm,1.7011598439870448,-1.4817690504379126,3.1829288944249576,-0.7951173336830596,-0.0926126429949827,-0.7025046906880769,1327,1124,-203,C,False,883.9,23.630000000000003,2.762649526310574,Heavy Main,Starch/Carb
tupig,6.4836,0.1732,0.2555895537133405,1.4435,815.7,0.8,Filipino,bake,worldcuisines_llm,1.8692759116558832,-1.3641824269800618,3.233458338635945,0.585352622214206,0.1525123131587146,0.4328403090554913,1196,1415,219,C,False,724.7,7.24,1.7978579383298576,Heavy Main,Dessert
turducken,5.6761,-0.1716,0.4803646688004253,6.6885,3167.5,0.8,American,roast,worldcuisines_llm,1.7362643771834745,-0.7332097368588681,2.469474114042342,-0.5068596194416762,1.467858807954347,-1.974718427396024,2411,2385,-26,E,False,1596.4999999999998,164.75000000000006,3.6039053683901794,Heavy Main,Poultry Main
turnip_cake,5.6761,-0.1716,0.1798765950051198,1.4775,642.5,0.5,Chinese,fry,worldcuisines_llm,1.7362643771834745,-1.7154842465165192,3.451748623699993,-0.5068596194416762,-0.5798230544050588,0.0729634349633825,857,737,-120,B,False,459.25,16.475,3.3655758141332446,Full Main,Starch/Carb
turnover,5.6761,-0.1716,0.2369789778592725,1.2211,562.8,0.8,Global,bake,worldcuisines_llm,1.7362643771834745,-1.4397838427969014,3.176048219980376,-0.5068596194416762,-0.0050888934436929,-0.5017707259979833,1345,1209,-136,C,False,841.5,10.69,1.4279107173937835,Heavy Main,Dessert
turo,5.4803,-0.2553,0.3634248772613783,7.69,2033.1,0.5,Croatian,ferment,worldcuisines_llm,1.7011598439870448,-1.0121826683973192,2.713342512384364,-0.7951173336830596,0.8863026274935374,-1.681419961176597,2262,2127,-135,E,False,1416.0,83.0,4.095882146729604,Heavy Main,Dairy Main
turon,6.7482,0.2862,0.2535021722040542,0.7435,230.4,1.0,Filipino,deep_fry,worldcuisines_llm,1.909275802655894,-1.3723828871353267,3.2816586897912208,0.9138081263808402,0.1354173632665612,0.778390763114279,1087,1394,307,C,False,408.20000000000005,4.1,1.576251066696926,Full Main,Starch/Carb
tzatziki,5.3713,-0.3018,0.0385137599289709,0.6149999999999999,350.235,0.0,Greek,cold,expanded,1.681069964883848,-3.256739700788342,4.93780966567219,-0.9600835674531822,-3.792775042821076,2.832691475367894,17,12,-5,A,False,194.8,15.795,8.738381171646058,Side/Snack,Salad/Cold
tzfatit,5.58,-0.2127,0.4343848386989927,9.988,2599.2,0.5,Israeli,ferment,worldcuisines_llm,1.7191887763932197,-0.8338244126773079,2.553013189070528,-0.6470743781896374,1.2581141340012418,-1.90518851219088,2367,2318,-49,E,False,1848.5,113.0,3.2012227846688224,Heavy Main,Dairy Main
tzimmes,5.4803,-0.2553,0.3065908893062923,0.9836,317.8,1.2,Jewish,braise,worldcuisines_llm,1.7011598439870448,-1.1822410282295948,2.88340087221664,-0.7951173336830596,0.5317933578877263,-1.3269106915707858,2051,1864,-187,E,False,467.55,4.944999999999999,3.961700047359335,Full Main,Soup/Stew
ube_crinkles,6.4836,0.1732,0.2794334955132432,2.1065,1035.9,0.8,Filipino,bake,worldcuisines_llm,1.8692759116558832,-1.274990955618044,3.144266867273928,0.585352622214206,0.3384437980842533,0.2469088241299527,1420,1655,235,C,False,1554.9,20.619999999999997,1.5017488353394197,Heavy Main,Dessert
uchpuchmak,6.2661,0.0803,0.3209833645172182,3.2739,1416.3,0.8,Tatar,bake,worldcuisines_llm,1.835154151547244,-1.136365981128927,2.971520132676172,0.3051648607142306,0.6274259951590125,-0.3222611344447819,1875,1950,75,D,False,954.31,39.623999999999995,4.795274293131383,Heavy Main,Red Meat Main
udon,5.5651,-0.219,0.1387705840498347,0.7345,524.2,0.4,Japanese,unknown,original,1.7165149540179911,-1.9749331838465645,3.691448137864556,-0.6690302299270201,-1.120678872158405,0.4516486422313848,397,273,-124,A,False,793.9,25.68,3.1006682083643917,Heavy Main,Starch/Carb
ugali,5.4803,-0.2553,0.1171273091764802,0.4201,245.4,0.4,Kenyan,boil,worldcuisines_llm,1.7011598439870448,-2.1444938231303405,3.845653667117385,-0.7951173336830596,-1.4741505770817716,0.679033243398712,196,117,-79,A,False,172.0,6.4,4.903714889761402,Side/Snack,Starch/Carb
ugoyugoy,5.58,-0.2127,0.3028282711475493,2.4615,1333.1,0.8,Filipino,bake,worldcuisines_llm,1.7191887763932197,-1.1945893960322742,2.913778172425494,-0.6470743781896374,0.506051542813952,-1.1531259210035896,2001,1835,-166,D,False,1846.9499999999998,28.194999999999997,1.566059124736945,Heavy Main,Dessert
uir,6.1105,0.0139,0.1171573274494286,0.767,521.8,0.3,Japanese,steam,worldcuisines_llm,1.810008602895918,-2.1442375684006665,3.954246171296584,0.0986844515597244,-1.4736163800147213,1.5723008315744458,108,118,10,A,False,390.05,9.26,3.135868176888559,Light Main,Dessert
ukha,5.6761,-0.1716,0.1399847184336715,1.375,368.8,0.4,Russian,boil,worldcuisines_llm,1.7362643771834745,-1.966222016375772,3.702486393559248,-0.5068596194416762,-1.1025192849406389,0.5956596654989624,379,287,-92,A,False,338.41999999999996,43.117999999999995,10.559291190459565,Light Main,Seafood Main
ulava_charu,5.58,-0.2127,0.1334782064834501,0.3205,548.6,0.4,Andhra,boil,worldcuisines_llm,1.7191887763932197,-2.013817061783106,3.733005838176326,-0.6470743781896374,-1.2017374874497695,0.5546631092601321,339,225,-114,A,False,390.0,23.25,7.733877233877234,Light Main,Plant Protein
ulmyeon,6.5523,0.2025,0.176661491434571,1.9495,829.8,0.4,Korean,boil,worldcuisines_llm,1.879816133048338,-1.7335198552997289,3.613335988348066,0.6719027013503155,-0.6174206797316693,1.2893233810819846,557,695,138,B,False,715.65,33.135,4.70464846486645,Heavy Main,Seafood Main
umngqusho,5.6761,-0.1716,0.3841694258083897,1.898,1375.5,1.2,South African,braise,worldcuisines_llm,1.7362643771834745,-0.9566716106575824,2.692935987841057,-0.5068596194416762,1.002022810575211,-1.5088824300168873,2282,2203,-79,E,False,757.42,63.548,6.449034492920317,Heavy Main,Poultry Main
unadon,6.9885,0.3888,0.1994975180346817,1.3175,646.3,0.6,Japanese,grill,worldcuisines_llm,1.944265940942824,-1.6119534836585216,3.5562194246013457,1.2011264971206688,-0.3639994091651538,1.5651259062858225,673,882,209,B,False,382.89,7.382000000000001,2.519970677927272,Light Main,Starch/Carb
unnakai,5.7688,-0.132,0.1657050152975721,0.648,631.2,0.5,Indian,fry,worldcuisines_llm,1.7524640866204126,-1.797546087671685,3.550010174292097,-0.3738371636939558,-0.7508918768911642,0.3770547131972084,687,579,-108,B,False,581.7,7.510000000000001,2.840797771174254,Full Main,Dessert
urap,6.4836,0.1732,0.0908854539237109,0.2946,208.3,0.3,Indonesian,steam,worldcuisines_llm,1.8692759116558832,-2.398155313445188,4.267431225101071,0.585352622214206,-2.002941691775159,2.5882943139893646,36,41,5,A,False,267.95,5.710000000000001,7.467001742426262,Light Main,Salad/Cold
uraro,5.4803,-0.2553,0.2383918518052186,1.187,596.0,0.8,Filipino,bake,worldcuisines_llm,1.7011598439870448,-1.4338395230444312,3.134999367031476,-0.7951173336830596,0.0073028317018983,-0.8024201653849579,1443,1223,-220,C,False,810.9,13.425,1.6360733989294847,Heavy Main,Dessert
usban,6.4131,0.1431,0.3092521688404929,3.9494,1775.2,0.6,Tunisian,grill,worldcuisines_llm,1.858342773371208,-1.1735982545069927,3.0319410278782004,0.4955761413879039,0.5498103692407103,-0.0542342278528063,1748,1881,133,D,False,674.6199999999999,43.94699999999999,6.591181918329053,Full Main,Red Meat Main
uttapam,6.1308,0.0226,0.1634326192384315,0.7845,555.38,0.5,Indian,pan_fry,expanded,1.813325247142616,-1.8113544883371049,3.62467973547972,0.1259187772280137,-0.7796773246583334,0.9055961018863472,532,550,18,B,False,317.6,15.800000000000002,7.248387982015187,Light Main,Starch/Carb
vanillekipferl,6.2661,0.0803,0.2874627748897989,1.7695,1263.9,0.8,Austrian,bake,worldcuisines_llm,1.835154151547244,-1.2466619057719928,3.081816057319237,0.3051648607142306,0.3974994703808417,-0.0923346096666111,1598,1711,113,D,False,1494.75,20.325,1.3727917842318242,Heavy Main,Dessert
vanillerostbraten,6.5523,0.2025,0.5844152589168433,12.7354,3262.4,0.8,Austrian,roast,worldcuisines_llm,1.879816133048338,-0.5371434890480318,2.41695962209637,0.6719027013503155,1.876584979218876,-1.2046822778685606,2446,2471,25,E,False,794.5799999999999,56.4,7.134090134543205,Heavy Main,Red Meat Main
varci,5.4803,-0.2553,0.2643655067006047,2.4115,1811.4,0.5,Austrian,fry,worldcuisines_llm,1.7011598439870448,-1.3304226382873885,3.031582482274433,-0.7951173336830596,0.2228890828940574,-1.018006416577117,1750,1496,-254,D,False,731.02,82.10799999999999,5.109599376514098,Heavy Main,Pork Main
varenye,5.58,-0.2127,0.1410196341421361,0.8155,539.9,0.4,Russian,boil,worldcuisines_llm,1.7191887763932197,-1.9588561490632352,3.678044925456455,-0.6470743781896374,-1.0871641548337965,0.440089776644159,426,301,-125,A,False,842.3,0.9700000000000001,0.9167761809338445,Heavy Main,Dessert
varenyky,5.9452,-0.0567,0.1360038381011107,0.7954,460.8,0.4,Ukrainian,boil,worldcuisines_llm,1.7825841712926027,-1.9950721723126028,3.7776563436052055,-0.1265087998105834,-1.1626612721929377,1.036152472382354,268,246,-22,A,False,863.4,19.73,3.2506904980845217,Heavy Main,Mixed/Other
vatrushka,6.1895,0.0476,0.2721762450427207,2.476,812.0,0.8,Eastern European,bake,worldcuisines_llm,1.822854307989728,-1.301305462805513,3.1241597707952407,0.2041658025704572,0.2835877079028165,-0.0794219053323593,1477,1581,104,C,False,958.4499999999999,29.740000000000002,3.573937206364563,Heavy Main,Dairy Main
veal_orloff,6.8104,0.3127,0.3396624253882782,2.2004,541.6,1.2,French,braise,worldcuisines_llm,1.9184508555877104,-1.079803021095436,2.9982538766831466,0.9891482475945312,0.7453390084798069,0.2438092391147243,1830,2036,206,D,False,531.92,17.488,4.573041720733103,Full Main,Red Meat Main
vegetarian_chili,5.6761,-0.1716,0.3631891063068052,1.522,1124.8,1.2,American,braise,worldcuisines_llm,1.7362643771834745,-1.0128316263534816,2.749096003536956,-0.5068596194416762,0.8849497883195567,-1.391809407761233,2231,2126,-105,E,False,805.45,41.244,7.801880174715236,Heavy Main,Plant Protein
vetkoek,6.3406,0.1122,0.3563417220674394,6.9209,2124.8,0.5,South African,fry,worldcuisines_llm,1.8469734011952896,-1.031865115085357,2.8788385162806467,0.4022175652333292,0.8452719495173798,-0.4430543842840506,2056,2102,46,E,False,1360.05,47.69,3.926127089907833,Heavy Main,Red Meat Main
vienna_bread,5.4803,-0.2553,0.2356358636256685,0.986,604.7,0.8,Austrian,bake,worldcuisines_llm,1.7011598439870448,-1.445467616269562,3.1466274602566067,-0.7951173336830596,-0.0169374752151808,-0.7781798584678787,1417,1197,-220,C,False,1163.7,30.09,2.382630736587942,Heavy Main,Starch/Carb
vienna_sausage,5.58,-0.2127,0.5207938742381707,5.5064,1576.1,1.5,Austrian,smoke,worldcuisines_llm,1.7191887763932197,-0.652400950372447,2.3715897267656665,-0.6470743781896374,1.6363154713214842,-2.2833898495111216,2460,2424,-36,E,False,381.07,40.568000000000005,9.160193381202646,Light Main,Red Meat Main
viennese_whirls,5.6761,-0.1716,0.290500171386136,2.3545,1154.5,0.8,British,bake,worldcuisines_llm,1.7362643771834745,-1.2361511127208582,2.9724154899043325,-0.5068596194416762,0.4194106164792199,-0.926270235920896,1874,1735,-139,D,False,1631.55,16.955000000000002,1.034415038276397,Heavy Main,Dessert
viennoiserie,6.6192,0.2311,0.2833060140814966,2.1525,1088.6,0.8,French,bake,worldcuisines_llm,1.88997451672501,-1.261227643703513,3.151202160428523,0.755317354456207,0.3671352523531851,0.3881821021030218,1402,1686,284,C,False,1525.7999999999997,29.0,1.9816510516471197,Heavy Main,Starch/Carb
vindaloo,7.0015,0.3944,0.2059342727576891,1.7869,1368.3,0.4,Indian,unknown,original,1.9461244118136949,-1.5801982253874565,3.526322637201151,1.216387163377751,-0.2978013497053176,1.5141885130830686,732,934,202,B,False,718.89,58.352,5.759459373364143,Heavy Main,Pork Main
vinegret,6.0291,-0.0209,0.1341810238671872,0.4436,155.5,0.5,Russian,no_cook,worldcuisines_llm,1.7965977458683042,-2.008565466326595,3.8051632121948993,-0.0114375936806085,-1.1907898382345876,1.179352244553979,234,228,-6,A,False,297.5,3.51,4.561161191749427,Light Main,Salad/Cold
vlaai,6.4836,0.1732,0.3133643931983779,2.5855,1476.8,0.8,Dutch,bake,worldcuisines_llm,1.8692759116558832,-1.1603885700701104,3.0296644817259937,0.585352622214206,0.5773477133975108,0.0080049088166952,1756,1911,155,D,False,1937.1499999999999,29.304999999999996,1.7402076710855077,Heavy Main,Dessert
vnoka,6.3406,0.1122,0.3441633337969936,2.7195,1959.6,0.8,Czech,bake,worldcuisines_llm,1.8469734011952896,-1.0666389267447751,2.913612327940065,0.4022175652333292,0.7727813140381898,-0.3705637488048606,2003,2052,49,D,False,2215.2999999999997,51.769999999999996,2.4486633004666682,Heavy Main,Starch/Carb
volauvent,6.6192,0.2311,0.2597840613678995,1.7926,790.6,0.8,French,bake,worldcuisines_llm,1.88997451672501,-1.3479045262507765,3.2378790429757864,0.755317354456207,0.1864457622637529,0.568871592192454,1179,1459,280,C,False,764.95,27.889999999999997,2.4644627293166406,Heavy Main,Dessert
waakye,5.7688,-0.132,0.1544609508269568,0.8831,748.1,0.4,Ghanaian,boil,worldcuisines_llm,1.7524640866204126,-1.8678139600464423,3.620278046666855,-0.3738371636939558,-0.8973746028030128,0.523537439109057,542,461,-81,B,False,573.5,21.319999999999997,4.838320180255664,Full Main,Plant Protein
wafer,5.4803,-0.2553,0.2249196008876655,1.0108,417.1,0.8,Global,bake,worldcuisines_llm,1.7011598439870448,-1.4920122700232286,3.1931721140102733,-0.7951173336830596,-0.1139659966153738,-0.6811513370676858,1296,1099,-197,C,False,559.87,8.792,1.583479322954558,Full Main,Dessert
waffle,4.5715,-0.6433,0.170018887957806,1.208,550.2,0.5,American,unknown,original,1.5198413786223444,-1.771845742469496,3.29168712109184,-2.2839975897834326,-0.6973160890543822,-1.5866815007290502,1072,619,-453,C,False,625.15,17.78,3.2753478270554166,Full Main,Mixed/Other
wagafi_bread,5.4803,-0.2553,0.217040455298452,0.711,366.5,0.8,Iranian,bake,worldcuisines_llm,1.7011598439870448,-1.527671512870797,3.228831356857841,-0.7951173336830596,-0.1883024311726384,-0.6068149025104213,1203,1022,-181,C,False,728.0,20.0,2.524455703027132,Heavy Main,Starch/Carb
wagashi,5.6761,-0.1716,0.1047297769502546,0.73,322.3,0.3,Japanese,steam,worldcuisines_llm,1.7362643771834745,-2.256371798959165,3.992636176142639,-0.5068596194416762,-1.707375097976661,1.2005154785349852,84,61,-23,A,False,284.8,2.7,1.2310910063719052,Light Main,Dessert
wallenbergare,6.6192,0.2311,0.4494867108021538,10.17,2804.0,0.5,Swedish,fry,worldcuisines_llm,1.88997451672501,-0.7996489899076002,2.68962350663261,0.755317354456207,1.3293573482513856,-0.5740399937951787,2288,2346,58,E,False,993.8,51.61,5.794812396744376,Heavy Main,Red Meat Main
