winner,loser
pulled_pork,mac_and_cheese
kimbap,edamame
hamburger,fajita
red_curry,gyro
churros_spanish,crepe
larb,onigiri
edamame,mac_and_cheese
croissant,chow_mein
dal,green_curry
cheesecake,tom_kha
ribs,caesar_salad
coq_au_vin,orange_chicken
fried_chicken,fish_and_chips
raita,steak
elote,pozole
butter_chicken,pasta_bolognese
katsu,onigiri
samosa,korean_fried_chicken
sundubu_jjigae,miso_soup
falafel,lo_mein
korma,shawarma
brisket,chile_relleno
gelato,orange_chicken
pulled_pork,fajita
tamale,falafel
crepe,raita
japchae,miso_soup
pasta_bolognese,edamame
dim_sum,hot_and_sour_soup
tteokbokki,bibimbap
guacamole,vindaloo
panna_cotta,korean_fried_chicken
pita,french_fries
ca_phe_sua_da,soup
grilled_cheese,cornbread
onigiri,chow_fun
churro,miso_soup
risotto,ramen
kebab,tabbouleh
char_siu,mac_and_cheese
dumplings,tabbouleh
escargot,cornbread
tamale,pozole
korma,chana_masala
mac_and_cheese,tom_kha
paneer_tikka,pita
tapas,soup
tabbouleh,coleslaw
gelato,cornbread
osso_buco,falafel
chile_relleno,waffle
xiao_long_bao,ravioli
vindaloo,pancake
baklava,ratatouille
dal,baklava
gelato,falafel
nachos,teriyaki
katsu,shawarma
pho,baba_ganoush
baklava,panna_cotta
grilled_cheese,ratatouille
tempura,patatas_bravas
brisket,japchae
moussaka,penne_arrabbiata
korma,gazpacho
sundubu_jjigae,hamburger
quiche,chile_relleno
tom_yum,baba_ganoush
palak_paneer,caesar_salad
souffle,waffle
gnocchi,chow_mein
miso_soup,yakitori
falafel,korean_fried_chicken
biryani,kimchi_jjigae
fresh_spring_roll,cheesecake
kebab,pancake
tikka_masala,buffalo_wings
dumplings,fajita
fried_rice,kimchi
bruschetta,korean_fried_chicken
scallion_pancake,patatas_bravas
soup,chicken_salad
clam_chowder,general_tso
gelato,onigiri
massaman_curry,teriyaki
banh_mi,green_curry
baba_ganoush,fried_rice
escargot,chow_fun
sweet_and_sour,burrito
katsu,kimchi
lasagna,enchilada
satay,kebab
chana_masala,spanakopita
biryani,wonton_soup
ribs,pasta_bolognese
spring_rolls,pad_see_ew
pho,chow_mein
fresh_spring_roll,pad_thai
risotto,escargot
peking_duck,bibimbap
churro,tom_kha
moussaka,tempura
fried_chicken,ratatouille
beef_bourguignon,massaman_curry
bulgogi,taco
com_tam,brownie
dolma,chicken_sandwich
churro,mac_and_cheese
paneer_tikka,baklava
souffle,tandoori_chicken
beef_bourguignon,grilled_cheese
bun_cha,donburi
cheesecake,chicken_sandwich
panna_cotta,fish_and_chips
butter_chicken,sashimi
xiao_long_bao,chana_masala
samgyeopsal,fajita
paella,pasta_carbonara
beef_bourguignon,fresh_spring_roll
general_tso,teriyaki
general_tso,brownie
brisket,hot_and_sour_soup
peking_duck,kimbap
creme_brulee,tamale
xiao_long_bao,dosa
scallion_pancake,chicken_salad
crepe,tamale
penne_arrabbiata,samgyeopsal
paneer_tikka,bulgogi
gelato,tapas
miso_soup,gyro
hummus,kebab
miso_soup,donburi
brisket,samgyeopsal
sashimi,nachos
xiao_long_bao,fish_and_chips
moussaka,pad_thai
sashimi,brownie
xiao_long_bao,lasagna
chile_relleno,papaya_salad
baba_ganoush,fajita
clam_chowder,fish_and_chips
scallion_pancake,enchilada
banh_mi,edamame
creme_brulee,guacamole
gelato,mac_and_cheese
tom_yum,korean_fried_chicken
brisket,chow_fun
korma,waffle
tiramisu,patatas_bravas
sashimi,falafel
hummus,lasagna
butter_chicken,ice_cream
osso_buco,massaman_curry
peking_duck,pancake
lobster_roll,donburi
katsu,vindaloo
gelato,tikka_masala
pad_see_ew,edamame
com_tam,tandoori_chicken
dumplings,croissant
red_curry,kimchi_jjigae
churro,gnocchi
takoyaki,raita
tom_yum,chicken_salad
churro,pulled_pork
hamburger,green_curry
bun_cha,raita
cheesecake,enchilada
tiramisu,sushi
tempura,tiramisu
papaya_salad,cornbread
dal,pozole
chile_relleno,pizza
kebab,soup
samosa,general_tso
risotto,pita
spring_rolls,falafel
dumplings,okonomiyaki
sundubu_jjigae,spanakopita
steak,caesar_salad
gnocchi,tom_kha
butter_chicken,pad_see_ew
bun_cha,congee
larb,kung_pao_chicken
general_tso,bruschetta
pita,soup
japchae,tom_kha
panna_cotta,massaman_curry
peking_duck,pasta_carbonara
tandoori_chicken,ramen
mango_sticky_rice,tempura
churros_spanish,gyro
cornbread,lasagna
tteokbokki,chow_mein
crepe,tiramisu
lasagna,tandoori_chicken
crepe,ratatouille
lasagna,ratatouille
patatas_bravas,chow_mein
ravioli,congee
pasta_carbonara,hamburger
ca_phe_sua_da,gnocchi
ca_phe_sua_da,ice_cream
paella,char_siu
bulgogi,enchilada
escargot,pancake
french_onion_soup,buffalo_wings
tom_yum,sashimi
hummus,pozole
tamale,satay
ice_cream,fajita
chana_masala,mac_and_cheese
paneer_tikka,tamale
tom_yum,tempura
samgyeopsal,fried_chicken
scallion_pancake,chow_mein
taco,samgyeopsal
souffle,sushi
baba_ganoush,pizza_margherita
churros_spanish,kimchi_jjigae
croissant,korma
raita,udon
tabbouleh,bun_cha
ribs,dim_sum
massaman_curry,butter_chicken
tikka_masala,sushi
osso_buco,bruschetta
dumplings,samosa
dumplings,wonton_soup
vindaloo,fried_chicken
edamame,sashimi
dumplings,patatas_bravas
thai_iced_tea,coleslaw
caprese,chow_mein
pad_see_ew,dim_sum
gazpacho,udon
churros_spanish,hamburger
com_tam,chow_mein
edamame,kimchi
katsu,samosa
gelato,french_fries
pasta_bolognese,quesadilla
congee,donburi
dal,tikka_masala
paella,bun_bo_hue
massaman_curry,quesadilla
tamale,kung_pao_chicken
thai_iced_tea,coq_au_vin
baba_ganoush,udon
tom_kha,beef_bourguignon
palak_paneer,udon
risotto,char_siu
paella,buffalo_wings
brisket,escargot
fried_rice,congee
pulled_pork,onigiri
minestrone,congee
hot_and_sour_soup,chicken_salad
gnocchi,sweet_and_sour
gnocchi,penne_arrabbiata
okonomiyaki,fajita
kebab,caprese
penne_arrabbiata,ice_cream
palak_paneer,tteokbokki
vindaloo,souffle
lasagna,caesar_salad
kebab,raita
tamale,larb
chicken_salad,pizza_margherita
tom_yum,moussaka
kimchi,souffle
nachos,brisket
souffle,pozole
katsu,pita
biryani,green_curry
churro,pizza_margherita
pulled_pork,pita
lobster_roll,tempura
shawarma,bun_bo_hue
butter_chicken,yakitori
lasagna,coleslaw
korma,risotto
steak,fried_rice
biryani,tandoori_chicken
papaya_salad,fried_chicken
red_curry,hot_and_sour_soup
udon,takoyaki
grilled_cheese,steak
peking_duck,red_curry
coleslaw,chicken_sandwich
palak_paneer,bun_cha
tempura,satay
risotto,chile_relleno
chile_relleno,tteokbokki
pasta_bolognese,dosa
ribs,massaman_curry
bun_cha,ramen
creme_brulee,pita
mac_and_cheese,hamburger
hummus,fajita
pozole,soup
creme_brulee,dim_sum
gelato,spring_rolls
soup,bun_cha
brisket,pad_thai
paella,tikka_masala
massaman_curry,donburi
club_sandwich,dim_sum
com_tam,baklava
tempura,larb
satay,soup
mac_and_cheese,cornbread
coq_au_vin,tiramisu
sundubu_jjigae,pozole
com_tam,korean_fried_chicken
churros_spanish,escargot
tikka_masala,thai_iced_tea
green_curry,udon
club_sandwich,minestrone
sushi,steak
penne_arrabbiata,kimchi
dan_dan_noodles,tom_kha
dan_dan_noodles,bun_cha
cheesecake,orange_chicken
pancake,coleslaw
xiao_long_bao,taco
risotto,tamale
butter_chicken,patatas_bravas
guacamole,samosa
massaman_curry,japchae
kimbap,tandoori_chicken
tom_kha,fried_rice
thai_iced_tea,samosa
tabbouleh,kung_pao_chicken
coq_au_vin,nachos
dan_dan_noodles,guacamole
baklava,kimchi_jjigae
red_curry,char_siu
paella,clam_chowder
gazpacho,samgyeopsal
tteokbokki,miso_soup
dal,kimchi_jjigae
kebab,coleslaw
pho,quiche
pita,chicken_salad
ravioli,steak
ice_cream,green_curry
clam_chowder,mango_sticky_rice
fresh_spring_roll,vindaloo
palak_paneer,dim_sum
bruschetta,kimchi_jjigae
paneer_tikka,sundubu_jjigae
ice_cream,lo_mein
ca_phe_sua_da,churros_spanish
sashimi,ravioli
general_tso,sweet_and_sour
teriyaki,pasta_carbonara
tom_kha,fajita
takoyaki,chicken_salad
mapo_tofu,falafel
patatas_bravas,caesar_salad
korean_fried_chicken,fish_and_chips
guacamole,tom_kha
enchilada,teriyaki
beef_bourguignon,soup
chana_masala,miso_soup
gnocchi,fish_and_chips
satay,waffle
beef_bourguignon,tikka_masala
kebab,okonomiyaki
peking_duck,ratatouille
paneer_tikka,raita
wonton_soup,spanakopita
mapo_tofu,baba_ganoush
ca_phe_sua_da,ceviche
pulled_pork,taco
tom_yum,general_tso
dal,ice_cream
nachos,falafel
bulgogi,satay
biryani,nachos
tom_yum,teriyaki
sashimi,takoyaki
crepe,pozole
teriyaki,miso_soup
tom_kha,croissant
pasta_bolognese,tom_kha
hummus,raita
udon,samgyeopsal
gyro,caesar_salad
gazpacho,onigiri
nachos,ice_cream
kebab,bibimbap
taco,congee
paella,teriyaki
pulled_pork,pho
pizza,sweet_and_sour
edamame,lasagna
kimbap,takoyaki
larb,vindaloo
xiao_long_bao,orange_chicken
pad_see_ew,congee
gnocchi,korean_fried_chicken
panna_cotta,palak_paneer
butter_chicken,vindaloo
bibimbap,char_siu
ravioli,pasta_carbonara
pizza,souffle
steak,gyro
pho,escargot
paneer_tikka,hot_and_sour_soup
onigiri,ramen
pita,coleslaw
korma,paella
taco,dim_sum
green_curry,lo_mein
nachos,soup
grilled_cheese,sweet_and_sour
green_curry,chicken_sandwich
quiche,congee
coq_au_vin,steak
mapo_tofu,chow_fun
cheesecake,samgyeopsal
korma,ratatouille
larb,paneer_tikka
ice_cream,biryani
escargot,pad_see_ew
samgyeopsal,bibimbap
kung_pao_chicken,dosa
escargot,taco
spring_rolls,pasta_carbonara
scallion_pancake,teriyaki
katsu,tempura
gazpacho,sweet_and_sour
chana_masala,dumplings
creme_brulee,wonton_soup
dumplings,tempura
japchae,pasta_carbonara
gnocchi,udon
red_curry,quiche
takoyaki,satay
grilled_cheese,chicken_sandwich
samgyeopsal,waffle
fresh_spring_roll,soup
baklava,wonton_soup
cheesecake,general_tso
bun_bo_hue,takoyaki
tabbouleh,larb
beef_bourguignon,french_fries
churro,penne_arrabbiata
edamame,caesar_salad
tempura,palak_paneer
japchae,mapo_tofu
ceviche,taco
nachos,green_curry
tamale,tapas
waffle,pozole
tom_yum,samosa
tempura,lasagna
lobster_roll,lo_mein
club_sandwich,patatas_bravas
gnocchi,naan
mapo_tofu,naan
osso_buco,spanakopita
creme_brulee,fresh_spring_roll
lobster_roll,onigiri
tempura,falafel
sundubu_jjigae,bun_bo_hue
dal,mapo_tofu
ramen,dosa
baklava,raita
osso_buco,gnocchi
elote,cornbread
korma,sweet_and_sour
grilled_cheese,tteokbokki
katsu,soup
pizza,hot_and_sour_soup
katsu,hot_and_sour_soup
quiche,samgyeopsal
mango_sticky_rice,pita
croissant,cornbread
larb,enchilada
gnocchi,chicken_salad
ca_phe_sua_da,shawarma
kimbap,dosa
steak,korean_fried_chicken
dan_dan_noodles,pad_see_ew
mapo_tofu,dumplings
enchilada,orange_chicken
tikka_masala,wonton_soup
butter_chicken,caesar_salad
tamale,bun_cha
ca_phe_sua_da,kimchi
sundubu_jjigae,waffle
katsu,fried_rice
tabbouleh,club_sandwich
gazpacho,burrito
gelato,tom_yum
churro,pancake
risotto,crepe
bun_bo_hue,larb
ravioli,okonomiyaki
risotto,tabbouleh
wonton_soup,waffle
green_curry,spanakopita
tikka_masala,patatas_bravas
sashimi,congee
satay,steak
gyro,pancake
com_tam,beef_bourguignon
palak_paneer,ramen
spanakopita,orange_chicken
udon,papaya_salad
churros_spanish,biryani
dolma,nachos
lobster_roll,minestrone
tapas,pancake
churro,mango_sticky_rice
shawarma,tteokbokki
soup,hamburger
enchilada,mac_and_cheese
penne_arrabbiata,buffalo_wings
lasagna,teriyaki
takoyaki,croissant
paneer_tikka,caprese
churros_spanish,kung_pao_chicken
gyro,fish_and_chips
quesadilla,moussaka
edamame,vindaloo
sundubu_jjigae,congee
biryani,general_tso
bulgogi,kebab
pizza_margherita,miso_soup
com_tam,minestrone
mango_sticky_rice,kimchi_jjigae
mac_and_cheese,fried_rice
hamburger,pizza
elote,larb
panna_cotta,tandoori_chicken
ravioli,sweet_and_sour
scallion_pancake,tandoori_chicken
sundubu_jjigae,donburi
osso_buco,chow_fun
croissant,green_curry
tabbouleh,caprese
takoyaki,spanakopita
pizza,waffle
spanakopita,caesar_salad
ice_cream,katsu
mapo_tofu,burrito
biryani,tabbouleh
sweet_and_sour,soup
butter_chicken,panna_cotta
french_onion_soup,hummus
paneer_tikka,bun_bo_hue
baba_ganoush,steak
kebab,ramen
tiramisu,ravioli
general_tso,red_curry
mapo_tofu,pancake
guacamole,tamale
pulled_pork,com_tam
french_onion_soup,pad_see_ew
butter_chicken,chicken_salad
char_siu,fish_and_chips
massaman_curry,mac_and_cheese
penne_arrabbiata,kimchi_jjigae
vindaloo,burrito
ice_cream,dim_sum
hummus,tikka_masala
gelato,takoyaki
korma,fried_rice
risotto,xiao_long_bao
brisket,yakitori
dumplings,buffalo_wings
satay,miso_soup
butter_chicken,coq_au_vin
tapas,satay
spanakopita,ratatouille
satay,dosa
larb,steak
vindaloo,kimchi_jjigae
pulled_pork,sundubu_jjigae
pho,paneer_tikka
guacamole,satay
tamale,sashimi
ca_phe_sua_da,dim_sum
okonomiyaki,chicken_salad
scallion_pancake,sushi
sushi,ramen
osso_buco,hot_and_sour_soup
ramen,donburi
banh_mi,ice_cream
moussaka,gyro
creme_brulee,japchae
gyro,pizza_margherita
gelato,xiao_long_bao
pasta_bolognese,hummus
pasta_bolognese,gyro
osso_buco,caprese
cheesecake,dumplings
creme_brulee,tabbouleh
tandoori_chicken,chicken_salad
gelato,raita
pulled_pork,teriyaki
shawarma,falafel
penne_arrabbiata,fresh_spring_roll
caprese,kimchi
gnocchi,brisket
samosa,brownie
panna_cotta,pita
coq_au_vin,soup
general_tso,chana_masala
gyro,caprese
cornbread,fajita
tabbouleh,congee
kimbap,risotto
kimchi_jjigae,minestrone
brisket,tapas
dim_sum,raita
crepe,soup
katsu,buffalo_wings
pad_thai,fried_chicken
creme_brulee,chana_masala
pizza,fried_rice
tikka_masala,pozole
ramen,yakitori
general_tso,burrito
larb,chicken_salad
guacamole,lasagna
gelato,congee
samosa,miso_soup
massaman_curry,waffle
ceviche,tom_yum
tteokbokki,caesar_salad
ramen,lo_mein
mac_and_cheese,udon
ceviche,penne_arrabbiata
mango_sticky_rice,hamburger
ribs,teriyaki
katsu,tom_yum
palak_paneer,moussaka
dan_dan_noodles,bruschetta
fried_chicken,kung_pao_chicken
dumplings,hamburger
dumplings,enchilada
korean_fried_chicken,fried_rice
tabbouleh,caesar_salad
massaman_curry,vindaloo
beef_bourguignon,hamburger
shawarma,kung_pao_chicken
edamame,spanakopita
hummus,penne_arrabbiata
risotto,pasta_bolognese
butter_chicken,fajita
pho,panna_cotta
mac_and_cheese,dim_sum
crepe,sashimi
creme_brulee,sushi
ca_phe_sua_da,ratatouille
risotto,souffle
tempura,taco
pulled_pork,banh_mi
pho,udon
churros_spanish,pancake
katsu,com_tam
crepe,dumplings
french_onion_soup,escargot
osso_buco,dosa
mango_sticky_rice,katsu
ca_phe_sua_da,cheesecake
mango_sticky_rice,lasagna
tikka_masala,takoyaki
korma,hummus
tiramisu,donburi
fajita,lo_mein
tom_yum,pizza_margherita
brisket,chana_masala
scallion_pancake,coleslaw
french_onion_soup,steak
orange_chicken,sushi
massaman_curry,dolma
french_fries,hamburger
bruschetta,steak
samosa,club_sandwich
ice_cream,naan
pasta_bolognese,quiche
gyro,okonomiyaki
japchae,gyro
soup,char_siu
dan_dan_noodles,osso_buco
elote,mango_sticky_rice
fresh_spring_roll,pita
massaman_curry,escargot
fresh_spring_roll,gyro
pizza_margherita,dosa
burrito,naan
patatas_bravas,coleslaw
dal,pad_see_ew
butter_chicken,biryani
dosa,donburi
hummus,congee
chile_relleno,enchilada
quiche,fried_chicken
clam_chowder,tikka_masala
club_sandwich,dosa
bun_cha,samgyeopsal
paneer_tikka,tandoori_chicken
elote,naan
hummus,vindaloo
gyro,raita
char_siu,ratatouille
hummus,chicken_salad
pancake,bibimbap
panna_cotta,chicken_salad
coq_au_vin,gyro
beef_bourguignon,tamale
gazpacho,pasta_bolognese
brisket,pozole
butter_chicken,raita
char_siu,fried_rice
red_curry,onigiri
paella,ramen
paneer_tikka,burrito
sashimi,coleslaw
pizza,pita
cheesecake,tteokbokki
churros_spanish,quiche
kimbap,bruschetta
coq_au_vin,congee
ice_cream,mango_sticky_rice
dim_sum,orange_chicken
penne_arrabbiata,ratatouille
moussaka,crepe
pasta_bolognese,burrito
tabbouleh,brownie
lasagna,pancake
steak,fajita
soup,waffle
japchae,penne_arrabbiata
gnocchi,yakitori
pasta_bolognese,pizza
larb,soup
ratatouille,chicken_sandwich
club_sandwich,okonomiyaki
lasagna,souffle
pancake,patatas_bravas
wonton_soup,pizza_margherita
banh_mi,waffle
bibimbap,fried_rice
korma,tom_kha
dan_dan_noodles,kebab
shawarma,donburi
mango_sticky_rice,dosa
sushi,chow_mein
brownie,coleslaw
penne_arrabbiata,taco
beef_bourguignon,patatas_bravas
shawarma,soup
samgyeopsal,minestrone
ca_phe_sua_da,pasta_carbonara
tom_yum,panna_cotta
tiramisu,croissant
okonomiyaki,bruschetta
taco,teriyaki
crepe,yakitori
coq_au_vin,katsu
osso_buco,kimchi
churro,char_siu
massaman_curry,pita
tikka_masala,palak_paneer
peking_duck,satay
tapas,french_fries
vindaloo,congee
ca_phe_sua_da,ramen
churro,papaya_salad
panna_cotta,lasagna
pulled_pork,hummus
onigiri,samgyeopsal
pulled_pork,baklava
peking_duck,kebab
mapo_tofu,minestrone
souffle,gyro
pancake,pizza_margherita
pho,brisket
gazpacho,osso_buco
nachos,pasta_bolognese
tamale,pancake
churro,edamame
biryani,burrito
elote,burrito
japchae,cornbread
baklava,xiao_long_bao
larb,bruschetta
baba_ganoush,minestrone
pulled_pork,moussaka
waffle,fried_chicken
pad_see_ew,general_tso
ca_phe_sua_da,dal
general_tso,tteokbokki
risotto,steak
bulgogi,bibimbap
gnocchi,wonton_soup
taco,red_curry
peking_duck,scallion_pancake
ribs,penne_arrabbiata
papaya_salad,kimchi
risotto,patatas_bravas
pho,bibimbap
butter_chicken,onigiri
dal,pasta_carbonara
tabbouleh,lo_mein
palak_paneer,sushi
souffle,fried_chicken
ice_cream,dolma
korma,fried_chicken
ceviche,korean_fried_chicken
okonomiyaki,french_fries
massaman_curry,pozole
scallion_pancake,red_curry
cornbread,yakitori
coq_au_vin,paneer_tikka
sundubu_jjigae,buffalo_wings
kimbap,fresh_spring_roll
ribs,taco
hummus,lo_mein
hamburger,fried_rice
palak_paneer,coleslaw
caprese,pizza
wonton_soup,bruschetta
falafel,congee
onigiri,burrito
hamburger,cheesecake
beef_bourguignon,sundubu_jjigae
clam_chowder,congee
katsu,gnocchi
kimbap,tabbouleh
escargot,fried_rice
quesadilla,hummus
creme_brulee,osso_buco
crepe,gyro
ice_cream,bibimbap
spanakopita,chow_mein
tamale,tabbouleh
hamburger,kimchi
sushi,enchilada
biryani,papaya_salad
pasta_bolognese,soup
banh_mi,sashimi
udon,dim_sum
pad_see_ew,fried_rice
croissant,chow_fun
pasta_bolognese,donburi
japchae,kebab
quesadilla,tikka_masala
taco,char_siu
falafel,teriyaki
peking_duck,larb
churro,lo_mein
dolma,naan
moussaka,patatas_bravas
baba_ganoush,chow_mein
croissant,bun_bo_hue
quesadilla,patatas_bravas
churro,naan
dim_sum,kimchi
creme_brulee,brownie
edamame,donburi
baklava,pizza
clam_chowder,croissant
dumplings,minestrone
elote,miso_soup
lobster_roll,fried_chicken
churro,coleslaw
falafel,dosa
yakitori,fajita
penne_arrabbiata,tom_kha
fresh_spring_roll,korean_fried_chicken
gazpacho,ceviche
nachos,sundubu_jjigae
char_siu,congee
tapas,caprese
churro,congee
taco,pizza_margherita
bun_cha,caesar_salad
tom_kha,fish_and_chips
japchae,tapas
quesadilla,pita
kimchi,tom_kha
kimchi,caesar_salad
chile_relleno,hamburger
spring_rolls,ramen
bulgogi,tapas
coq_au_vin,pasta_bolognese
dumplings,bruschetta
chicken_sandwich,caprese
ca_phe_sua_da,chana_masala
chow_fun,pizza_margherita
lasagna,cheesecake
grilled_cheese,onigiri
dan_dan_noodles,taco
chile_relleno,dolma
pad_see_ew,bibimbap
general_tso,pozole
elote,tikka_masala
scallion_pancake,ramen
wonton_soup,kimchi_jjigae
hot_and_sour_soup,korean_fried_chicken
taco,sushi
kimbap,wonton_soup
japchae,pulled_pork
croissant,brownie
chile_relleno,char_siu
creme_brulee,kimchi_jjigae
sushi,donburi
baklava,tapas
palak_paneer,quiche
nachos,hot_and_sour_soup
fish_and_chips,udon
bulgogi,caprese
japchae,ravioli
tempura,burrito
xiao_long_bao,dim_sum
ca_phe_sua_da,mac_and_cheese
udon,lo_mein
quiche,bruschetta
dal,ratatouille
miso_soup,caesar_salad
massaman_curry,pulled_pork
churros_spanish,taco
creme_brulee,congee
elote,mac_and_cheese
korean_fried_chicken,sushi
bulgogi,coq_au_vin
gelato,dal
buffalo_wings,brownie
dal,takoyaki
peking_duck,onigiri
biryani,miso_soup
mapo_tofu,patatas_bravas
dan_dan_noodles,mango_sticky_rice
risotto,fajita
japchae,churros_spanish
chile_relleno,bibimbap
chana_masala,cornbread
pizza,pad_thai
quiche,hamburger
butter_chicken,buffalo_wings
falafel,dim_sum
bun_bo_hue,cornbread
red_curry,tiramisu
brisket,onigiri
ca_phe_sua_da,char_siu
caprese,caesar_salad
dal,tteokbokki
pho,bulgogi
crepe,quiche
banh_mi,tteokbokki
chow_fun,larb
dumplings,pozole
bruschetta,ramen
elote,korean_fried_chicken
katsu,chicken_salad
takoyaki,caprese
fish_and_chips,kimchi
japchae,sweet_and_sour
moussaka,hamburger
edamame,quiche
scallion_pancake,taco
xiao_long_bao,ramen
fresh_spring_roll,samgyeopsal
larb,papaya_salad
pozole,lo_mein
moussaka,gelato
elote,escargot
hamburger,yakitori
mango_sticky_rice,quiche
pho,moussaka
penne_arrabbiata,quiche
tikka_masala,pad_see_ew
bruschetta,croissant
mango_sticky_rice,congee
risotto,hummus
ravioli,pulled_pork
lasagna,korean_fried_chicken
dumplings,fish_and_chips
green_curry,onigiri
osso_buco,tteokbokki
mapo_tofu,biryani
peking_duck,churros_spanish
tamale,ravioli
massaman_curry,thai_iced_tea
mac_and_cheese,teriyaki
souffle,coleslaw
pad_thai,cornbread
quesadilla,onigiri
samosa,pizza
general_tso,onigiri
enchilada,brownie
fresh_spring_roll,pizza
paella,caesar_salad
crepe,kimchi
sundubu_jjigae,raita
katsu,croissant
nachos,spanakopita
quiche,orange_chicken
pad_see_ew,ratatouille
mango_sticky_rice,kung_pao_chicken
gelato,fried_rice
palak_paneer,lo_mein
korma,tteokbokki
gelato,pho
pho,dosa
cheesecake,pozole
osso_buco,general_tso
creme_brulee,mapo_tofu
churro,gazpacho
kebab,kimchi
papaya_salad,chow_mein
general_tso,fried_rice
escargot,congee
pasta_bolognese,miso_soup
tikka_masala,sashimi
tamale,chow_mein
caesar_salad,dosa
palak_paneer,pad_thai
dolma,green_curry
tom_kha,dim_sum
cheesecake,pizza
quesadilla,hot_and_sour_soup
katsu,papaya_salad
grilled_cheese,bun_cha
