winner,loser
laksa,turo
pizza_margherita,ht
sundubu_jjigae,entomatada
tahdig,pottage
pao_de_queijo,pakhala
feijo_tropeiro,sundubu_jjigae
pizza_margherita,coconut_drop
nasi_ulam,jalebi
spanish_omelette,tahdig
laksa,ogbono_soup
churros_spanish,ugali
hanabiramochi,tahdig
scotch_woodcock,croquetas
sate,sfeeha
gringas,pizza_margherita
korean_fried_chicken,stuffed_ham
jalebi,lavash
sfeeha,arsik
dan_dan_noodles,charcoal_biscuit
pao_de_queijo,lorna_doone
pao_de_queijo,yau_gok
kwetiau_goreng,tahdig
bicol_express,clam_chowder
moorkop,croquetas
gozleme,sincronizada
pizza_margherita,mie_ayam
fideu,churros_spanish
korean_fried_chicken,pork_chop_bun
curry_mee,hot_and_sour_soup
pan_brioche,injera
kibinai,tahdig
tortellini,clam_chowder
kimchi,sangak
goto,churros_spanish
kamameshi,pao_de_queijo
touffe,churros_spanish
hot_and_sour_soup,chicken_kiev
pizza_margherita,grater_cake
cong_you_bing,pao_de_queijo
arroz_con_pollo,nagasari
chongqing_noodles,croquetas
laksa,tzimmes
papodeanjo,sfeeha
apple_pie,katsu_curry
korean_fried_chicken,toaster_pastry
katsu_curry,chasan
delele,chow_mein
california_roll,sfeeha
lablabi,chow_mein
dan_dan_noodles,alloco
dan_dan_noodles,hasenpfeffer
lard_na,dan_dan_noodles
pizza_margherita,agnolotti
hot_and_sour_soup,kulich
kalamay,pao_de_queijo
kimchi,tapioca_pudding
korean_fried_chicken,carpetbag_steak
jalebi,varenyky
pan_de_muerto,korean_fried_chicken
kachori,tahdig
churros_spanish,markook
manda_pitha,dan_tat
dan_tat,lunggoi_katsa
francesinha,laksa
churros_spanish,caycay
chow_mein,french_roll
moravian_chicken_pie,dan_tat
laksa,chimichanga
hot_and_sour_soup,mulligan_stew
klepon,pao_de_queijo
kimchi,roti_buaya
croquetas,stuffed_mushrooms
sfeeha,kinpira
shir_berenj,sfeeha
pizza_margherita,mujigaetteok
dan_tat,sfenj
nasi_kuning,tahdig
korean_fried_chicken,zni
bicol_express,gozleme
katsu_curry,bubur_kacang_hijau
croquetas,tortita_negra
pao_de_queijo,empire_biscuit
tahdig,fasolada
croquetas,seenakku
sekoteng,injera
dan_tat,boyoz
walnut_stuffed_figs,laksa
kimchi,curry_pie
katsu_curry,portuguese_sweet_bread
seattle_roll,sundubu_jjigae
sfeeha,clorot
sundubu_jjigae,pane_di_altamura
churros_spanish,katsuobushi
jingisukan,sfeeha
gozleme,chickpea_bread
dan_tat,tube_rice_pudding
crispy_pata,sfeeha
dan_dan_noodles,banmian
katsu_curry,mole_de_olla
cachopo,sfeeha
kimchi,graham_bread
laksa,hiyayakko
pao_de_queijo,vatrushka
tsukemen,arroz_con_pollo
dan_dan_noodles,pecan_pie
paticada,croquetas
chanfana,croquetas
laksa,mcver
arroz_con_pollo,suman
churros_spanish,pastry_heart
kimchi,alfajor
sai_krok_isan,katsu_curry
laksa,kushikatsu
kamameshi,injera
gigantes_plaki,laksa
arroz_con_pollo,ch_la
kenkey,dan_tat
pizza_margherita,tahu_gejrot
sfeeha,orez_shuit
khao_kan_chin,hot_and_sour_soup
chocolate_brownie,dan_tat
obwarzanek_krakowski,kimchi
chow_mein,saj_bread
echicha,tahdig
tortellini,dan_dan_noodles
sayur_asem,chow_mein
gobki,kimchi
zarda,jalebi
churros_spanish,mechouia_salad
danbing,dan_tat
korean_fried_chicken,asam_pedas
dan_dan_noodles,flatkaka
sfeeha,shortcrust_pastry
derby_pie,dan_tat
korean_fried_chicken,green_bean_casserole
katsu_curry,ketupat
cuban_pastry,clam_chowder
sundubu_jjigae,beef_bun
clam_chowder,lucky_tattie
cachapa,dan_tat
chongqing_noodles,injera
panagyurishtestyle_eggs,dan_tat
sekba,jalebi
sfeeha,cream_bun
arroz_con_pollo,hash_browns
frittata,pao_de_queijo
honey_bun,laksa
pan_de_jamn,injera
bolillo,tahdig
concha,chow_mein
pizza_margherita,monaka
sfeeha,ham_and_eggs
pizza_margherita,caldo_de_queso
sundubu_jjigae,hokkien_char_mee
lakso,dan_tat
pizza_margherita,farl
pizza_margherita,seon
katsu_curry,paste_pasty
laksa,picnic_biscuit
braciolone,tahdig
sfeeha,beijinho
katsu_curry,pisang_goreng
bourekas,sfeeha
sundubu_jjigae,kiritanpo
tahdig,figgy_pudding
churros_spanish,woolton_pie
siomay,injera
dan_dan_noodles,turducken
kimchi,johnnycake
hot_and_sour_soup,freekeh
tahdig,almond_biscuit
lepet,sfeeha
pizza_margherita,nigirizushi
katsu_curry,shabushabu
clam_chowder,flies_graveyard
hot_and_sour_soup,enovka
jalebi,ulava_charu
sundubu_jjigae,buuelo
churros_spanish,po_de_mafra
kimchi,kushikatsu
churros_spanish,mandazi
laksa,chorley_cake
laksa,shoofly_pie
arroz_con_pollo,whe
laksa,schweinshaxe
dan_tat,fricot
churros_spanish,tave_grave
arroz_con_pollo,haminados
tokwat_baboy,dan_dan_noodles
sfeeha,hakuto_jelly
beefsteak,churros_spanish
gozleme,sapo_tahu
katsu_curry,deep_fried_egg
eomandu,dan_dan_noodles
manchamanteles,pao_de_queijo
kimchi,bockwurst
pizza_margherita,pogaa
korean_fried_chicken,kluai_khaek
galettesaucisse,clam_chowder
banitsa,hot_and_sour_soup
arroz_con_pollo,pozharsky_cutlet
apple_strudel,katsu_curry
sfeeha,mulukhiyah
chow_mein,kue_lapis
churros_spanish,fig_roll
croquetas,abura_soba
churros_spanish,bibingka
injera,lincoln_biscuit
chow_mein,iru
dan_tat,nanbanzuke
pao_de_queijo,puntas
arroz_con_pollo,russian_tea_cake
croquetas,hasenpfeffer
shuangbaotai,hot_and_sour_soup
jucy_lucy,gozleme
korean_fried_chicken,bacalhau_com_natas
bhakkha,dan_tat
chocolate_pudding,hot_and_sour_soup
pizza_margherita,idiyappam
dan_tat,imoni
shish_taouk,sfeeha
dan_dan_noodles,tahini_cookie
croquetas,strata
korean_fried_chicken,coco_bread
sfeeha,hash_browns
jalebi,apple_pie
sundubu_jjigae,achu
nunt,gozleme
fugazza,hot_and_sour_soup
korean_fried_chicken,oldra
dan_dan_noodles,paupiette
broa,chow_mein
queijada,hot_and_sour_soup
jalebi,tinapayan
arroz_con_pollo,bappir
moffle,injera
gozleme,arroz_con_maiz
pizza_margherita,pearl_meatballs
khanom_khai,chow_mein
khichdi,injera
gundain,dan_tat
caldo_de_pollo,injera
hot_and_sour_soup,wagashi
stuffed_eggplant,hot_and_sour_soup
dan_tat,tootsie_roll
gozleme,sopa_de_gato
sfeeha,sugar_cookie
clam_chowder,tandoor_bread
korean_fried_chicken,chocolate_brownie
gallo_pinto,kimchi
chow_mein,eggs_beauregard
pizza_margherita,escudella
korean_fried_chicken,waterblommetjiebredie
sayur_asem,croquetas
kimchi,crempog
nigirizushi,chow_mein
sfeeha,shotis_puri
cornish_pasty,jalebi
gozleme,sapu_mhicha
jalebi,pastry_heart
pizza_margherita,huevos_estrellados
pao_de_queijo,gustavus_adolphus_pastry
dan_tat,flaki
tahdig,manicotti
korean_fried_chicken,colston_bun
arroz_con_pollo,maple_leaf_cream_cookie
bistek,dan_tat
saksang,dan_tat
arroz_con_pollo,piata_cookie
sfeeha,kenkey
katsusando,injera
pao_de_queijo,boiled_egg
korean_fried_chicken,gujhia
katsu_curry,chow_mein_sandwich
khao_phat,kimchi
pizza_margherita,msabbaha
bakpia_pathok,jalebi
churros_spanish,flaky_pastry
arroz_con_pollo,tofu_skin
khao_poon,hot_and_sour_soup
arroz_de_lisa,dan_tat
morisqueta_tostada,tahdig
pizza_margherita,dango
nasi_tumpang,sfeeha
pizza_margherita,butter_pie
dan_tat,johnnycake
tahu_sumedang,clam_chowder
chow_mein,apio
arroz_con_pollo,bannock
khao_lam,hot_and_sour_soup
katsu_curry,graham_bread
sundubu_jjigae,carrot_pudding
sfeeha,guryev_porridge
arroz_con_pollo,italian_sausage
nilaga,pao_de_queijo
jjinppang,injera
pizza_margherita,manj
hot_and_sour_soup,xi
hangtown_fry,gozleme
laksa,lontong
korean_fried_chicken,gyoza
jalebi,hallongrotta
croquetas,nasi_timbel
tahdig,tlacoyo
bun_kebab,sfeeha
arroz_con_pollo,cm_tm
korean_fried_chicken,gundain
picadillo,pao_de_queijo
laksa,detroitstyle_pizza
korean_fried_chicken,coyotas
arroz_con_pollo,yorkshire_pudding
gimbap,laksa
sundubu_jjigae,manjar_branco
korean_fried_chicken,bacalhau_com_todos
steak_and_kidney_pudding,injera
gozleme,arare
churros_spanish,qurabiya
gozleme,bakarkhani
dan_tat,square_cookie
pizza_margherita,knafeh
texas_caviar,churros_spanish
bhel_puri,sfeeha
sundubu_jjigae,sopa_de_fideo
tahdig,tteokguk
laksa,custard_pie
jalebi,steak_and_kidney_pie
sfeeha,ampaw
dan_dan_noodles,zakuski
churros_spanish,rice_bread
nacatamal,arroz_con_pollo
pao_de_queijo,bread_roll
sundubu_jjigae,bethmnnchen
chow_mein,sufganiyah
dan_dan_noodles,cocido
dirty_rice,croquetas
tenmusu,dan_dan_noodles
laksa,kulich
gozleme,meat_pie
caparrones,katsu_curry
chocolate_brownie,kimchi
sundubu_jjigae,matzah
croquetas,chapati
croquetas,bakpia
pancit_malabon,tahdig
pabelln_criollo,croquetas
korean_fried_chicken,bakso
rat_na,sundubu_jjigae
pizza_margherita,buchimgae
gaisburger_marsch,chow_mein
ifumi,gozleme
ada,dan_tat
huachinango_a_la_veracruzana,laksa
sundubu_jjigae,ganmodoki
katsu_curry,kamir
nazook,jalebi
laksa,clorot
mi_krop,laksa
pao_de_queijo,skirts_and_kidneys
korean_fried_chicken,kusa_mochi
gozleme,shuangbaotai
beef_chow_fun,kimchi
korean_fried_chicken,sinki
clam_chowder,bean_chip
croquetas,sonofabitch_stew
pao_de_queijo,aachener_printen
dan_tat,hard_dough_bread
porchetta,dan_tat
jalebi,fa_gao
katsu_curry,maconochie
laksa,charcoal_biscuit
pao_de_queijo,sausage_bread
gozleme,japanese_milk_bread
gozleme,makarony_poflotski
sfeeha,cart_noodle
croquetas,guanime
hot_and_sour_soup,smoked_egg
bnh_b,dan_tat
churros_spanish,linguia
ragda_pattice,gozleme
laksa,dhindo
arroz_con_pollo,naem
korean_fried_chicken,morkovcha
injera,krotule
laksa,century_egg
chow_mein,kulen
tahdig,kifli
dan_tat,custard_cream
churros_spanish,skilpadjies
laksa,panellets
pizza_margherita,ube_crinkles
huevos_rancheros,sfeeha
sundubu_jjigae,mee_siam
jalebi,liangfen
sundubu_jjigae,beer_bread
sopaipilla,sfeeha
arroz_con_pollo,puto
tahdig,bakmi
gatsby,injera
hot_and_sour_soup,bnh_da_ln
pao_de_queijo,laufabrau
clam_chowder,kuurdak
croque_monsieur,jalebi
korean_fried_chicken,christmas_wafer
injera,bai_pong_moan
sundubu_jjigae,kipper
dan_tat,fio_fio
kimchi,arroz_negro
hot_and_sour_soup,draw_soup
kimchi,mushy_peas
chow_mein,bakmi
clam_chowder,flipper_pie
sausage_roll,injera
gozleme,cuban_bread
kimchi,scone
hot_and_sour_soup,carrot_chip
arroz_con_pollo,bean_salad
laksa,mandazi
sundubu_jjigae,sabaayad
laksa,shish_taouk
laksa,shepherds_pie
croquetas,sapinsapin
pao_de_queijo,cat_tongue
pizza_margherita,lablabi
churros_spanish,bakabana
sundubu_jjigae,suama
panettone,injera
steamed_meatball,churros_spanish
sundubu_jjigae,tube_rice_pudding
caramel_shortbread,arroz_con_pollo
laksa,fish_pie
chiayi_turkey_rice,laksa
jalebi,egg_sandwich
gozleme,butter_pecan
churros_spanish,farinata
kushikatsu,churros_spanish
pao_de_queijo,curry_pie
chow_mein,yun_dou_juan
chow_mein,haggis
caramel_shortbread,tahdig
cornulee,croquetas
hot_and_sour_soup,gaifan
okinawa_soba,korean_fried_chicken
kimchi,egg_in_the_basket
semla,dan_tat
croquetas,kue_satu
chicken_and_mushroom_pie,pao_de_queijo
tombet,tahdig
korean_fried_chicken,kishka
laksa,water_chestnut_cake
jalebi,mealie_bread
arroz_con_pollo,sirutteok
arroz_con_pollo,hawaiian_pizza
katsu_curry,treacle_tart
pao_de_queijo,farinata
khao_khluk_kapi,hot_and_sour_soup
dan_dan_noodles,torpedo_dessert
sfeeha,ham_and_cheese_sandwich
clam_chowder,lincoln_biscuit
tahdig,bockwurst
dan_dan_noodles,fudge
tahdig,chanpur
tendon,jalebi
cozonac,gozleme
sundubu_jjigae,karelian_pasty
sundubu_jjigae,paximathia
saag,chow_mein
bierock,gozleme
dan_dan_noodles,kluai_khaek
tangbao,laksa
jalebi,shchi
churros_spanish,mulukhiyah
gozleme,rusk
katsu_curry,tallarn_saltado
pao_de_queijo,creme_de_papaya
sundubu_jjigae,deep_fried_egg
korean_fried_chicken,andouille
dan_dan_noodles,croquette
sundubu_jjigae,carrot_chip
tahdig,coffee_jelly
semur,dan_tat
hot_and_sour_soup,rice_and_gravy
korean_fried_chicken,tonkatsu
sundubu_jjigae,totopo
katsu_curry,biscotti
neenish_tart,injera
tahdig,panyalam
gobi_paratha,hot_and_sour_soup
ageh,hot_and_sour_soup
korean_fried_chicken,hamin
panucho,kimchi
rellenitos_de_pltano,sundubu_jjigae
pao_de_queijo,shish_taouk
tahdig,italian_sausage
egg_foo_young,korean_fried_chicken
hot_and_sour_soup,manda_roti
christmas_ham,kimchi
ladys_navel,tahdig
bandeja_paisa,chow_mein
laksa,wafer
korean_fried_chicken,tee_long_pan
roti_bolen,jalebi
jatguksu,chow_mein
lablabi,pao_de_queijo
katsu_curry,ostropel
pizza_margherita,cremeschnitte
pizza_margherita,sausage_bread
arroz_con_pollo,song_gao
lemang,clam_chowder
clam_chowder,century_egg
jumble,injera
laksa,cajuzinho
dan_dan_noodles,peanut_stew
arroz_con_pollo,fried_pie
rujak_shanghai,injera
cifantuan,jalebi
pilaf,kimchi
bindaetteok,arroz_con_pollo
jalebi,hawaiian_pizza
hakuto_jelly,dan_dan_noodles
chelsea_bun,tahdig
hot_and_sour_soup,shark_chutney
nikujaga,clam_chowder
nasi_kebuli,dan_tat
sundubu_jjigae,sayur_asem
krapfen,kimchi
pizza_margherita,tharid
rijsttafel,korean_fried_chicken
injera,khakhra
dan_dan_noodles,crumpet
katsu_curry,linguia
churros_spanish,lotus_seed_bun
nasi_kandar,croquetas
sundubu_jjigae,carpetbag_steak
chow_mein,bindaetteok
sfeeha,pozharsky_cutlet
nilaga,dan_tat
kimchi,escamol
dan_dan_noodles,custard
pao_de_queijo,po_de_mafra
tahdig,curry_bread
brioche,laksa
clam_chowder,khanom_sai_bua
churros_spanish,mulligan_stew
arroz_con_pollo,burmese_tofu
pizza_margherita,khao_phat
katsu_curry,afghan
green_bean_casserole,chow_mein
jalebi,escudella
dan_dan_noodles,ghapama
clam_chowder,persimmon_pudding
katsu_curry,folar
gozleme,sandwich_roll
dan_tat,dodol
kimchi,sai_ua
korean_fried_chicken,canel
gozleme,pepernoot
korean_fried_chicken,pandesal
injera,shirred_eggs
chocolate_brownie,clam_chowder
laksa,pata_tim
kati_roll,dan_tat
rijsttafel,dan_tat
pizza_margherita,sate
kimchi,dhebra
arroz_con_pollo,refried_beans
clam_chowder,camachile_cookie
seswaa,chow_mein
hot_and_sour_soup,farl
churros_spanish,ham_and_egg_bun
prawn_roll,jalebi
churros_spanish,raindrop_cake
kaki_furai,jalebi
pao_de_queijo,stuffed_chine
binignit,gozleme
dan_dan_noodles,weisswurst
buttered_pineapple_bun,pao_de_queijo
katsu_curry,poc_chuc
pizza_margherita,cabidela
sundubu_jjigae,buchimgae
hot_and_sour_soup,springerle
laksa,bhel_puri
sfeeha,rice_pudding
dubukimchi,churros_spanish
noodles_with_tomato_egg_sauce,kimchi
sundubu_jjigae,english_muffin
bubur_cha_cha,hot_and_sour_soup
pizza_margherita,oatmeal_raisin_cookie
katsu_curry,linga
clam_chowder,amezaiku
croquetas,terang_bulan
croquetas,champorado
dan_tat,century_egg
m_qung,tahdig
cherry_pie,pao_de_queijo
clam_chowder,mugoyo
korean_fried_chicken,butter_tart
kwacoco,gozleme
katsu_curry,sata_andagi
kimchi,rum_ball
sundubu_jjigae,chipsi_mayai
croquetas,harira
chow_mein,cup_noodles
dan_tat,bialy
pizza_margherita,pasta_e_fagioli
tahdig,kwati
arroz_con_pollo,katemeshi
churros_spanish,arare
sfeeha,kutia
hangtown_fry,pao_de_queijo
nasi_kapau,injera
korean_fried_chicken,caponata
dan_dan_noodles,gheimeh
laksa,maconochie
dan_tat,kue_putri_salju
arroz_con_pollo,harira
gozleme,andrajos
sfeeha,persimmon_pudding
pizza_margherita,jeon
hot_and_sour_soup,tarta_capuchina
chocolate_chip_cookie,tahdig
shir_berenj,gozleme
arroz_con_pollo,milk_roll
taftan,tahdig
lebkuchen,tahdig
kimchi,krautshuptchen
khow_suey,sundubu_jjigae
tee_long_pan,sundubu_jjigae
laksa,solyanka
dan_tat,nori
bundevara,sfeeha
laksa,sundae_sausage
kinpira,injera
chow_mein,qaz
pao_de_queijo,meso_z_tiblice
sundubu_jjigae,kenkey
malva_pudding,tahdig
laksa,khash
pao_de_queijo,sonofabitch_stew
katsu_curry,balyk
katsu_curry,pickled_pigs_feet
kimchi,lugaw
lauzinaj,arroz_con_pollo
takikomi_gohan,hot_and_sour_soup
korean_fried_chicken,nasi_kandar
tahdig,ofada_rice
dan_dan_noodles,carpaccio
nasi_kebuli,tahdig
churros_spanish,yubeshi
malva_pudding,dan_dan_noodles
churros_spanish,gordita
arroz_con_pollo,bing
rice_noodle_roll,dan_dan_noodles
mrouzia,sundubu_jjigae
lemon_ice_box_pie,gozleme
arroz_con_pollo,siopao
chow_mein,dressed_herring
khai_yat_sai,jalebi
pizza_margherita,lbr
pizza_margherita,neenish_tart
echicha,clam_chowder
pizza_margherita,obwarzanek_krakowski
millefeuille,sundubu_jjigae
laksa,croquembouche
tahdig,dovga
murtabak,pao_de_queijo
korean_fried_chicken,grey_peas
katsu_curry,bakarkhani
jalebi,roti
laksa,jacobina
fried_pie,kimchi
bakso,churros_spanish
sfeeha,masan
bacalhau_com_natas,dan_tat
arroz_con_pollo,paratha
stuffed_mushrooms,injera
korean_fried_chicken,ada
laksa,caldo_de_pollo
katsu_curry,klobsnk
cachopo,jalebi
sundubu_jjigae,bhakri
pizza_margherita,naem
korean_fried_chicken,pancit_malabon
sfiniori,pao_de_queijo
dan_dan_noodles,efo_riro
dan_dan_noodles,shir_berenj
pao_de_queijo,idiyappam
tahdig,wotou
prklt,tahdig
pizza_margherita,peanut_butter_cookie
sundubu_jjigae,riz_gras
dan_tat,ganci
hot_and_sour_soup,hariharinabe
clam_chowder,qistibi
bondiola_sandwich,clam_chowder
ayam_pansuh,kimchi
dan_dan_noodles,draw_soup
khow_suey,laksa
dan_dan_noodles,speraui
madumongso,chow_mein
boliche,croquetas
croquetas,saltrising_bread
chow_mein,sambar
bizcochito,chow_mein
katsu_curry,danish_pastry
gozleme,challah
quesito,gozleme
laksa,dango
kimchi,egg_butter
pao_de_queijo,grape_hull_pie
dan_dan_noodles,aa_na_tigela
dan_dan_noodles,chicken_riggies
andrajos,chow_mein
korean_fried_chicken,kholodets
korean_fried_chicken,harqma
dan_tat,tamago_kake_gohan
ham_and_cheese_sandwich,kimchi
quindim,dan_tat
pithivier,korean_fried_chicken
goto,hot_and_sour_soup
korean_fried_chicken,osmanthus_cake
sandwich_cookie,injera
hot_and_sour_soup,beer_bread
katsu_curry,ginataang_munggo
erkuai,injera
dan_tat,saltimbocca
yusheng,sfeeha
mee_bandung_muar,arroz_con_pollo
arroz_con_pollo,khao_lam
new_yorkstyle_cheesecake,churros_spanish
kimchi,peg_bread
korokke,gozleme
pizza_margherita,sakhu_sai_mu
roulade,arroz_con_pollo
sundubu_jjigae,pisang_molen
zopf,injera
pizza_margherita,juk
chow_mein,cocktion
rojes,tahdig
laksa,empire_biscuit
dan_dan_noodles,mamn_tostado
dan_dan_noodles,barm_cake
gozleme,bridie
arroz_con_pollo,kongguksu
gozleme,sosatie
kimchi,tofu_skin
pao_de_queijo,steak_and_kidney_pudding
chicken_curry,tahdig
tsuivan,chow_mein
schnitz_un_knepp,hot_and_sour_soup
otap,arroz_con_pollo
mee_siam,clam_chowder
negimaki,injera
mamn_tostado,dan_tat
aloo_mutter,arroz_con_pollo
dan_tat,tzimmes
dan_dan_noodles,fla
babka,laksa
laksa,yakimochi
jalebi,chipsi_mayai
hot_and_sour_soup,catatos
sapo_tahu,sfeeha
arroz_con_pollo,dressed_herring
arroz_con_pollo,birnbrot
sundubu_jjigae,pirog
chow_mein,gored_gored
hot_and_sour_soup,ugoyugoy
chow_mein,doctors_sausage
dan_dan_noodles,muroran_curry_ramen
fritaja,gozleme
churros_spanish,graham_bread
wonton,kimchi
cabidela,kimchi
bibim_guksu,croquetas
katsu_curry,schnecken
hot_and_sour_soup,broa
jalebi,hertzoggie
croquetas,buuelo
croquetas,tamago_kake_gohan
arroz_con_pollo,flipper_pie
pizza_margherita,kringlea
walnut_stuffed_figs,injera
hot_and_sour_soup,bakpia_pathok
dan_dan_noodles,chimichanga
dan_dan_noodles,runeberg_torte
croquetas,idiyappam
katsu_curry,oxtongue_pastry
doodhpak,arroz_con_pollo
hot_and_sour_soup,kuku
jalebi,chelsea_bun
hot_and_sour_soup,khao_tom
gozleme,marzipan
clam_chowder,khanom_khai
msabbaha,sfeeha
churros_spanish,salukara
cotoletta_alla_milanese,kimchi
nasi_tumpang,tahdig
dan_dan_noodles,xarm
hot_and_sour_soup,okazu
laksa,spicy_cow_feet
har_gow,sfeeha
pizza_margherita,walnut_pie
hot_and_sour_soup,vatrushka
tahdig,empado
bicol_express,arroz_con_pollo
korean_fried_chicken,boiled_peanuts
champurrado,jalebi
fugu_chiri,churros_spanish
jalebi,rassolnik
sundubu_jjigae,black_bottom_pie
tahdig,catatos
clam_chowder,cronut
kimchi,cocktion
katsu_curry,moambe_chicken
sholezard,chow_mein
nasi_tumpang,korean_fried_chicken
berger_cookies,injera
okinawa_soba,pizza_margherita
tahdig,lincoln_biscuit
man_pelado,tahdig
java_rice,sfeeha
maggi_goreng,injera
dan_tat,pigs_in_a_blanket
hot_and_sour_soup,pe_htaw_bhut_htamin
chilorio,gozleme
stuffed_apples,injera
fideu,gozleme
kedgeree,clam_chowder
churros_spanish,stroopwafel
katsu_curry,sanna
jalebi,doctors_sausage
dan_dan_noodles,mache
popiah,tahdig
roti_tissue,clam_chowder
dan_tat,malsouka
hot_and_sour_soup,black_and_white_cookie
gozleme,tiger_bread
croquetas,khoresh_karafs
arroz_con_pollo,ada
dan_dan_noodles,egg_roll
korean_fried_chicken,cap_cay
gozleme,tandoor_bread
korean_fried_chicken,mince_pie
katsu_curry,speculaas
bougatsa,dan_tat
hot_and_sour_soup,bolo_de_rolo
croquetas,bannock
jalebi,kripik
gozleme,white_sugar_sponge_cake
croquetas,galletas_de_patatas
kagoshima_ramen,sfeeha
lard_na,sfeeha
pizza_margherita,kamir
sundubu_jjigae,red_beans_and_rice
jalebi,gingerbread_man
pizza_margherita,boudin
sundubu_jjigae,bnh_bt_lc
sundubu_jjigae,rum_roll
jalebi,hochepot
sundubu_jjigae,bijajica
red_beans_and_rice,pao_de_queijo
dan_dan_noodles,fig_roll
sfeeha,hornazo
dan_tat,sandie
korean_fried_chicken,imagawayaki
zhajiangmian,gozleme
jalebi,pain_aux_raisins
tahdig,soda_bread
korean_fried_chicken,khao_lam
steamed_meatball,hot_and_sour_soup
dan_tat,turducken
chow_mein,mamn_tostado
clam_chowder,jellied_veal
kue_semprong,injera
hot_and_sour_soup,bara_brith
sundubu_jjigae,occhi_di_lupo
choux_pastry,chow_mein
katsu_curry,moffle
champorado,clam_chowder
korean_fried_chicken,cocido
arroz_con_pollo,red_bean_cake
katsu_curry,paksiw_na_baboy
khanom_bueang,katsu_curry
korean_fried_chicken,githeri
jalebi,osmanthus_cake
tahdig,haggis
pao_de_queijo,pineapple_bun
chiko_roll,pao_de_queijo
cocido_madrileo,tahdig
pizza_margherita,pickled_egg
sfeeha,rhubarb_pie
churros_spanish,seri_muka
injera,cheesymite_scroll
mun_tahu,sfeeha
kimchi,suet_pudding
churros_spanish,farsu_magru
sundubu_jjigae,barmbrack
sachertorte,laksa
pao_de_queijo,jiuniang
sundubu_jjigae,teiglach
dan_dan_noodles,maqluba
pao_de_queijo,milk_roll
pizza_margherita,lutefisk
kimchi,sekba
pizza_margherita,chongqing_noodles
ham_and_egg_bun,kimchi
marquesita,kimchi
katsu_curry,burmese_fried_rice
korean_fried_chicken,kibinai
croquetas,ciabatta
churros_spanish,springerle
pootharekulu,sfeeha
nasi_dagang,churros_spanish
kupati,tahdig
jalebi,ostrich_stew
bougatsa,gozleme
pao_de_queijo,soda_bread
pao_de_queijo,amanatt
arroz_con_pollo,laping
angel_wings,croquetas
dan_dan_noodles,malewa
malva_pudding,kimchi
pizza_margherita,bibim_guksu
churros_spanish,spanish_rice
sundubu_jjigae,cuban_pastry
jalebi,pek_nga
arroz_con_pollo,stroganina
gatsby,pao_de_queijo
fasole_cu_crnai,pizza_margherita
korean_fried_chicken,palianytsia
jujeh_kabab,kimchi
coconut_bar,arroz_con_pollo
dan_tat,bagel_dog
dal_makhani,sfeeha
arroz_con_pollo,suet_pudding
korean_fried_chicken,candied_carrots
sundubu_jjigae,mochi
sundubu_jjigae,tteok
bubur_ketan_hitam,tahdig
hot_and_sour_soup,mandi
kimchi,kwacoco
egg_pie,dan_tat
dan_dan_noodles,nikujaga
kimchi,kripik
arroz_con_pollo,kniekchle
pao_de_queijo,khoresh_karafs
injera,githeri
pao_de_queijo,persimmon_pudding
laksa,imagawayaki
moambe_chicken,dan_tat
bear_claw,laksa
katsu_curry,oyster_omelette
zarda,hot_and_sour_soup
locro,hot_and_sour_soup
rajma,arroz_con_pollo
dan_dan_noodles,pasc
hot_and_sour_soup,agar
germkndel,jalebi
khinkali,croquetas
katsu_curry,ham_and_eggs
sundubu_jjigae,ladyfinger
pltanos_rellenos,gozleme
pao_de_queijo,youtiao
erkuai,arroz_con_pollo
jalebi,chwee_kueh
ragout,dan_tat
chow_mein,kue_satu
devils_on_horseback,injera
pizza_margherita,ulava_charu
clam_chowder,red_caviar
churros_spanish,christmas_ham
churros_spanish,penia
nasi_campur,pao_de_queijo
dan_dan_noodles,italian_sausage
croquetas,mcver
gizzada,clam_chowder
clam_chowder,bread_pudding
korean_fried_chicken,meat_and_potato_pie
kimchi,custard_tart
zarda,sfeeha
chow_mein,kholodets
croquetas,haggis
katsu_curry,gordita
jalebi,ldagun
treacle_tart,arroz_con_pollo
laksa,tiboktibok
croquetas,canadian_white_bread
hot_and_sour_soup,bing
pinolate,jalebi
huarache,churros_spanish
tufahije,tahdig
dan_tat,akara
katsu_curry,youtiao
seekh_kebab,pao_de_queijo
pizza_margherita,pisang_molen
laksa,joulutorttu
korean_fried_chicken,balyk
jalebi,roast_chicken
hsi_htamin,dan_tat
madumongso,injera
dan_tat,teiglach
blueberry_pie,jalebi
barbari_bread,croquetas
dan_dan_noodles,rujak_shanghai
sfeeha,delele
korean_fried_chicken,ostropel
laksa,ngo_hiang
gozleme,ang_ku_kueh
pampushka,injera
jalebi,alicot
ndol,tahdig
stuffed_ham,dan_tat
croquetas,song_gao
jalebi,chickpea_bread
lokma,pao_de_queijo
beef_chow_fun,chow_mein
korean_fried_chicken,lo_mai_gai
kimchi,bath_oliver
churros_spanish,bierock
korean_fried_chicken,moffle
trl,churros_spanish
pao_de_queijo,tocan
jingisukan,jalebi
injera,finger_bun
dan_dan_noodles,beika
gozleme,limpa
sundubu_jjigae,trdelnk
korean_fried_chicken,stromboli
arroz_con_pollo,pancetta
arroz_con_pollo,bakpia_pathok
chow_mein,bai_pong_moan
croquetas,green_bean_casserole
